"Isolation","Trait_A","Trait_B","Observed_PN","Percent_PN"
"Pollen","myo-Inositol","Citrate",0,0.927
"Pollen","myo-Inositol","D-Gluconate",0,0.922
"Pollen","myo-Inositol","D-Glucosamine",0,0.866
"Pollen","myo-Inositol","Nitrate",0,0.834
"Pollen","myo-Inositol","Vitamin-free",0,0.897
"Pollen","myo-Inositol","2-Keto-D-gluconate",0,0.931
"Pollen","myo-Inositol","Starch formation",0,0.8
"Pollen","myo-Inositol","Growth at 19°C",0,1
"Pollen","myo-Inositol","Growth at 25°C",0,0.998
"Pollen","myo-Inositol","Growth at 30°C",0,0.994
"Pollen","myo-Inositol","Growth at 37°C",0,0.868
"Pollen","DL-Lactate","Succinate",0,0.775
"Pollen","DL-Lactate","Citrate",0,0.635
"Pollen","DL-Lactate","D-Gluconate",0,0.62
"Pollen","DL-Lactate","D-Glucosamine",0,0.354
"Pollen","DL-Lactate","Nitrate",0,0.307
"Pollen","DL-Lactate","Vitamin-free",0,0.502
"Pollen","DL-Lactate","2-Keto-D-gluconate",0,0.634
"Pollen","DL-Lactate","Starch formation",0,0.254
"Pollen","DL-Lactate","Growth at 19°C",0,0.997
"Pollen","DL-Lactate","Growth at 25°C",0,0.995
"Pollen","DL-Lactate","Growth at 30°C",0,0.948
"Pollen","DL-Lactate","Growth at 37°C",0,0.43
"Pollen","Succinate","Starch formation",5,0.697
"Pollen","Citrate","Starch formation",4,0.75
"Pollen","D-Gluconate","Starch formation",4,0.781
"Pollen","D-Glucosamine","Starch formation",1,0.577
"Pollen","Nitrate","Starch formation",2,0.86
"Pollen","Vitamin-free","Starch formation",3,0.922
"Pollen","2-Keto-D-gluconate","Starch formation",4,0.874
"Pollen","Starch formation","Growth at 19°C",0,0.999
"Pollen","Starch formation","Growth at 25°C",0,0.999
"Pollen","Starch formation","Growth at 30°C",0,0.977
"Pollen","Starch formation","Growth at 37°C",0,0.783
"Feces.Dung","Glucose_F","Lactose_F",23,0.864
"Feces.Dung","Glucose_F","Glucose",0,1
"Feces.Dung","Glucose_F","Melibiose",23,0.901
"Feces.Dung","Glucose_F","myo-Inositol",23,0.891
"Feces.Dung","Glucose_F","Starch formation",23,0.925
"Feces.Dung","Galactose_F","Lactose_F",9,0.683
"Feces.Dung","Galactose_F","Glucose",0,1
"Feces.Dung","Galactose_F","Melibiose",9,0.744
"Feces.Dung","Galactose_F","myo-Inositol",9,0.732
"Feces.Dung","Galactose_F","Starch formation",9,0.784
"Feces.Dung","Sucrose_F","Lactose_F",9,0.792
"Feces.Dung","Sucrose_F","Glucose",0,1
"Feces.Dung","Sucrose_F","Melibiose",9,0.827
"Feces.Dung","Sucrose_F","myo-Inositol",9,0.815
"Feces.Dung","Sucrose_F","Starch formation",9,0.858
"Feces.Dung","Maltose_F","Lactose_F",6,0.662
"Feces.Dung","Maltose_F","Glucose",0,1
"Feces.Dung","Maltose_F","Melibiose",6,0.705
"Feces.Dung","Maltose_F","myo-Inositol",6,0.7
"Feces.Dung","Maltose_F","Starch formation",6,0.74
"Feces.Dung","Lactose_F","Raffinose_F",0,0.779
"Feces.Dung","Lactose_F","Trehalose_F",0,0.836
"Feces.Dung","Lactose_F","Glucose",0,1
"Feces.Dung","Lactose_F","Inulin",0,0.769
"Feces.Dung","Lactose_F","Sucrose",0,0.885
"Feces.Dung","Lactose_F","Raffinose",0,0.798
"Feces.Dung","Lactose_F","Melibiose",0,0.735
"Feces.Dung","Lactose_F","Galactose",0,0.89
"Feces.Dung","Lactose_F","Lactose",0,0.779
"Feces.Dung","Lactose_F","Trehalose",0,0.939
"Feces.Dung","Lactose_F","Maltose",0,0.906
"Feces.Dung","Lactose_F","Melezitose",0,0.862
"Feces.Dung","Lactose_F","Methyl-?-D-glucoside",0,0.884
"Feces.Dung","Lactose_F","Soluble Starch",0,0.841
"Feces.Dung","Lactose_F","Cellobiose",0,0.915
"Feces.Dung","Lactose_F","Salicin",0,0.929
"Feces.Dung","Lactose_F","L-Sorbose",0,0.873
"Feces.Dung","Lactose_F","L-Rhamnose",0,0.856
"Feces.Dung","Lactose_F","D-Xylose",0,0.947
"Feces.Dung","Lactose_F","L-Arabinose",0,0.841
"Feces.Dung","Lactose_F","D-Arabinose",0,0.824
"Feces.Dung","Lactose_F","D-Ribose",0,0.86
"Feces.Dung","Lactose_F","Methanol",0,0.75
"Feces.Dung","Lactose_F","Ethanol",0,0.977
"Feces.Dung","Lactose_F","Glycerol",0,0.978
"Feces.Dung","Lactose_F","Erythritol",0,0.801
"Feces.Dung","Lactose_F","Ribitol",0,0.911
"Feces.Dung","Lactose_F","Galactitol",0,0.777
"Feces.Dung","Lactose_F","D-Mannitol",0,0.96
"Feces.Dung","Lactose_F","D-Glucitol",0,0.961
"Feces.Dung","Lactose_F","myo-Inositol",0,0.736
"Feces.Dung","Lactose_F","DL-Lactate",0,0.859
"Feces.Dung","Lactose_F","Succinate",0,0.983
"Feces.Dung","Lactose_F","Citrate",0,0.908
"Feces.Dung","Lactose_F","D-Gluconate",0,0.928
"Feces.Dung","Lactose_F","D-Glucosamine",0,0.867
"Feces.Dung","Lactose_F","Nitrate",0,0.793
"Feces.Dung","Lactose_F","Vitamin-free",0,0.808
"Feces.Dung","Lactose_F","2-Keto-D-gluconate",0,0.877
"Feces.Dung","Lactose_F","Starch formation",0,0.746
"Feces.Dung","Lactose_F","Growth at 19°C",0,0.99
"Feces.Dung","Lactose_F","Growth at 25°C",0,0.99
"Feces.Dung","Lactose_F","Growth at 30°C",0,0.973
"Feces.Dung","Lactose_F","Growth at 37°C",0,0.86
"Feces.Dung","Raffinose_F","Glucose",0,1
"Feces.Dung","Raffinose_F","Melibiose",5,0.785
"Feces.Dung","Raffinose_F","myo-Inositol",5,0.766
"Feces.Dung","Raffinose_F","Starch formation",5,0.81
"Feces.Dung","Trehalose_F","Glucose",0,1
"Feces.Dung","Trehalose_F","Melibiose",8,0.707
"Feces.Dung","Trehalose_F","myo-Inositol",8,0.679
"Feces.Dung","Trehalose_F","Starch formation",8,0.746
"Feces.Dung","Glucose","Inulin",26,0.667
"Feces.Dung","Glucose","Sucrose",17,0.883
"Feces.Dung","Glucose","Raffinose",24,0.785
"Feces.Dung","Glucose","Melibiose",29,1
"Feces.Dung","Glucose","Galactose",15,0.858
"Feces.Dung","Glucose","Lactose",26,0.773
"Feces.Dung","Glucose","Trehalose",9,0.586
"Feces.Dung","Glucose","Maltose",16,0.794
"Feces.Dung","Glucose","Melezitose",19,0.775
"Feces.Dung","Glucose","Methyl-?-D-glucoside",18,0.738
"Feces.Dung","Glucose","Soluble Starch",22,0.669
"Feces.Dung","Glucose","Cellobiose",15,0.811
"Feces.Dung","Glucose","Salicin",14,0.739
"Feces.Dung","Glucose","L-Sorbose",16,0.698
"Feces.Dung","Glucose","L-Rhamnose",19,0.363
"Feces.Dung","Glucose","D-Xylose",11,0.672
"Feces.Dung","Glucose","L-Arabinose",20,0.662
"Feces.Dung","Glucose","D-Arabinose",23,0.794
"Feces.Dung","Glucose","D-Ribose",20,0.789
"Feces.Dung","Glucose","Methanol",27,0.728
"Feces.Dung","Glucose","Ethanol",1,0.322
"Feces.Dung","Glucose","Glycerol",5,0.694
"Feces.Dung","Glucose","Erythritol",23,0.673
"Feces.Dung","Glucose","Ribitol",14,0.705
"Feces.Dung","Glucose","Galactitol",27,0.926
"Feces.Dung","Glucose","D-Mannitol",10,0.832
"Feces.Dung","Glucose","D-Glucitol",10,0.807
"Feces.Dung","Glucose","myo-Inositol",29,1
"Feces.Dung","Glucose","DL-Lactate",12,0.282
"Feces.Dung","Glucose","Succinate",4,0.464
"Feces.Dung","Glucose","Citrate",13,0.626
"Feces.Dung","Glucose","D-Gluconate",12,0.449
"Feces.Dung","Glucose","D-Glucosamine",16,0.37
"Feces.Dung","Glucose","Nitrate",24,0.692
"Feces.Dung","Glucose","Vitamin-free",21,0.364
"Feces.Dung","Glucose","2-Keto-D-gluconate",15,0.433
"Feces.Dung","Glucose","Starch formation",29,1
"Feces.Dung","Glucose","Growth at 19°C",4,0.977
"Feces.Dung","Glucose","Growth at 25°C",2,0.941
"Feces.Dung","Glucose","Growth at 30°C",2,0.478
"Feces.Dung","Glucose","Growth at 37°C",9,0.077
"Feces.Dung","Inulin","Melibiose",3,0.716
"Feces.Dung","Inulin","myo-Inositol",3,0.697
"Feces.Dung","Inulin","Starch formation",3,0.741
"Feces.Dung","Sucrose","Melibiose",12,0.451
"Feces.Dung","Sucrose","myo-Inositol",12,0.418
"Feces.Dung","Sucrose","Starch formation",12,0.518
"Feces.Dung","Raffinose","Melibiose",5,0.495
"Feces.Dung","Raffinose","myo-Inositol",5,0.478
"Feces.Dung","Raffinose","Starch formation",5,0.538
"Feces.Dung","Melibiose","Galactose",0,0.713
"Feces.Dung","Melibiose","Lactose",0,0.489
"Feces.Dung","Melibiose","Trehalose",0,0.851
"Feces.Dung","Melibiose","Maltose",0,0.761
"Feces.Dung","Melibiose","Melezitose",0,0.671
"Feces.Dung","Melibiose","Methyl-?-D-glucoside",0,0.711
"Feces.Dung","Melibiose","Soluble Starch",0,0.575
"Feces.Dung","Melibiose","Cellobiose",0,0.767
"Feces.Dung","Melibiose","Salicin",0,0.8
"Feces.Dung","Melibiose","L-Sorbose",0,0.674
"Feces.Dung","Melibiose","L-Rhamnose",0,0.622
"Feces.Dung","Melibiose","D-Xylose",0,0.83
"Feces.Dung","Melibiose","L-Arabinose",0,0.611
"Feces.Dung","Melibiose","D-Arabinose",0,0.556
"Feces.Dung","Melibiose","D-Ribose",0,0.647
"Feces.Dung","Melibiose","Methanol",0,0.466
"Feces.Dung","Melibiose","Ethanol",0,0.948
"Feces.Dung","Melibiose","Glycerol",0,0.936
"Feces.Dung","Melibiose","Erythritol",0,0.533
"Feces.Dung","Melibiose","Ribitol",0,0.758
"Feces.Dung","Melibiose","Galactitol",0,0.486
"Feces.Dung","Melibiose","D-Mannitol",0,0.884
"Feces.Dung","Melibiose","D-Glucitol",0,0.876
"Feces.Dung","Melibiose","myo-Inositol",0,0.437
"Feces.Dung","Melibiose","DL-Lactate",0,0.681
"Feces.Dung","Melibiose","Succinate",0,0.924
"Feces.Dung","Melibiose","Citrate",0,0.748
"Feces.Dung","Melibiose","D-Gluconate",0,0.793
"Feces.Dung","Melibiose","D-Glucosamine",0,0.646
"Feces.Dung","Melibiose","Nitrate",0,0.534
"Feces.Dung","Melibiose","Vitamin-free",0,0.545
"Feces.Dung","Melibiose","2-Keto-D-gluconate",0,0.679
"Feces.Dung","Melibiose","Starch formation",0,0.451
"Feces.Dung","Melibiose","Growth at 19°C",0,0.953
"Feces.Dung","Melibiose","Growth at 25°C",0,0.972
"Feces.Dung","Melibiose","Growth at 30°C",0,0.936
"Feces.Dung","Melibiose","Growth at 37°C",0,0.679
"Feces.Dung","Galactose","myo-Inositol",14,0.462
"Feces.Dung","Galactose","Starch formation",14,0.545
"Feces.Dung","Lactose","myo-Inositol",3,0.715
"Feces.Dung","Lactose","Starch formation",3,0.768
"Feces.Dung","Trehalose","myo-Inositol",20,0.798
"Feces.Dung","Trehalose","Starch formation",20,0.874
"Feces.Dung","Maltose","myo-Inositol",13,0.608
"Feces.Dung","Maltose","Starch formation",13,0.726
"Feces.Dung","Melezitose","myo-Inositol",10,0.586
"Feces.Dung","Melezitose","Starch formation",10,0.671
"Feces.Dung","Methyl-?-D-glucoside","myo-Inositol",11,0.671
"Feces.Dung","Methyl-?-D-glucoside","Starch formation",11,0.764
"Feces.Dung","Soluble Starch","myo-Inositol",7,0.733
"Feces.Dung","Soluble Starch","Starch formation",7,0.788
"Feces.Dung","Cellobiose","myo-Inositol",14,0.583
"Feces.Dung","Cellobiose","Starch formation",14,0.68
"Feces.Dung","Salicin","myo-Inositol",15,0.648
"Feces.Dung","Salicin","Starch formation",15,0.753
"Feces.Dung","L-Sorbose","myo-Inositol",13,0.61
"Feces.Dung","L-Sorbose","Starch formation",13,0.69
"Feces.Dung","L-Rhamnose","myo-Inositol",10,0.894
"Feces.Dung","L-Rhamnose","Starch formation",10,0.921
"Feces.Dung","D-Xylose","myo-Inositol",18,0.719
"Feces.Dung","D-Xylose","Starch formation",18,0.811
"Feces.Dung","L-Arabinose","myo-Inositol",9,0.72
"Feces.Dung","L-Arabinose","Starch formation",9,0.776
"Feces.Dung","D-Arabinose","myo-Inositol",6,0.561
"Feces.Dung","D-Arabinose","Starch formation",6,0.638
"Feces.Dung","D-Ribose","myo-Inositol",9,0.559
"Feces.Dung","D-Ribose","Starch formation",9,0.662
"Feces.Dung","Methanol","myo-Inositol",2,0.685
"Feces.Dung","Methanol","Starch formation",2,0.711
"Feces.Dung","Ethanol","myo-Inositol",28,0.977
"Feces.Dung","Ethanol","Starch formation",28,0.992
"Feces.Dung","Glycerol","myo-Inositol",24,0.85
"Feces.Dung","Glycerol","Starch formation",24,0.917
"Feces.Dung","Erythritol","myo-Inositol",6,0.686
"Feces.Dung","Erythritol","Starch formation",6,0.725
"Feces.Dung","Ribitol","myo-Inositol",15,0.682
"Feces.Dung","Ribitol","Starch formation",15,0.773
"Feces.Dung","Galactitol","myo-Inositol",2,0.638
"Feces.Dung","Galactitol","Starch formation",2,0.67
"Feces.Dung","D-Mannitol","myo-Inositol",19,0.648
"Feces.Dung","D-Mannitol","Starch formation",19,0.774
"Feces.Dung","D-Glucitol","myo-Inositol",19,0.658
"Feces.Dung","D-Glucitol","Starch formation",19,0.786
"Feces.Dung","myo-Inositol","DL-Lactate",0,0.746
"Feces.Dung","myo-Inositol","Succinate",0,0.952
"Feces.Dung","myo-Inositol","Citrate",0,0.826
"Feces.Dung","myo-Inositol","D-Gluconate",0,0.839
"Feces.Dung","myo-Inositol","D-Glucosamine",0,0.73
"Feces.Dung","myo-Inositol","Nitrate",0,0.626
"Feces.Dung","myo-Inositol","Vitamin-free",0,0.642
"Feces.Dung","myo-Inositol","2-Keto-D-gluconate",0,0.746
"Feces.Dung","myo-Inositol","Starch formation",0,0.545
"Feces.Dung","myo-Inositol","Growth at 19°C",0,0.976
"Feces.Dung","myo-Inositol","Growth at 25°C",0,0.98
"Feces.Dung","myo-Inositol","Growth at 30°C",0,0.962
"Feces.Dung","myo-Inositol","Growth at 37°C",0,0.757
"Feces.Dung","DL-Lactate","Starch formation",17,0.938
"Feces.Dung","Succinate","Starch formation",25,0.96
"Feces.Dung","Citrate","Starch formation",16,0.797
"Feces.Dung","D-Gluconate","Starch formation",17,0.901
"Feces.Dung","D-Glucosamine","Starch formation",13,0.905
"Feces.Dung","Nitrate","Starch formation",5,0.709
"Feces.Dung","Vitamin-free","Starch formation",8,0.886
"Feces.Dung","2-Keto-D-gluconate","Starch formation",14,0.89
"Feces.Dung","Starch formation","Growth at 19°C",0,0.947
"Feces.Dung","Starch formation","Growth at 25°C",0,0.956
"Feces.Dung","Starch formation","Growth at 30°C",0,0.89
"Feces.Dung","Starch formation","Growth at 37°C",0,0.534
"Pine","Glucose_F","Lactose_F",23,0.222
"Pine","Glucose_F","Glucose",0,1
"Pine","Glucose_F","Inulin",23,0.388
"Pine","Galactose_F","Lactose_F",13,0.492
"Pine","Galactose_F","Glucose",0,1
"Pine","Galactose_F","Inulin",13,0.621
"Pine","Sucrose_F","Lactose_F",2,0.061
"Pine","Sucrose_F","Glucose",0,1
"Pine","Sucrose_F","Inulin",2,0.083
"Pine","Maltose_F","Lactose_F",3,0.189
"Pine","Maltose_F","Glucose",0,1
"Pine","Maltose_F","Inulin",3,0.243
"Pine","Lactose_F","Raffinose_F",0,0.615
"Pine","Lactose_F","Trehalose_F",0,0.76
"Pine","Lactose_F","Glucose",0,1
"Pine","Lactose_F","Inulin",0,0.598
"Pine","Lactose_F","Sucrose",0,0.81
"Pine","Lactose_F","Raffinose",0,0.711
"Pine","Lactose_F","Melibiose",0,0.661
"Pine","Lactose_F","Galactose",0,0.859
"Pine","Lactose_F","Lactose",0,0.701
"Pine","Lactose_F","Trehalose",0,0.931
"Pine","Lactose_F","Maltose",0,0.827
"Pine","Lactose_F","Melezitose",0,0.802
"Pine","Lactose_F","Methyl-?-D-glucoside",0,0.823
"Pine","Lactose_F","Soluble Starch",0,0.686
"Pine","Lactose_F","Cellobiose",0,0.902
"Pine","Lactose_F","Salicin",0,0.909
"Pine","Lactose_F","L-Sorbose",0,0.79
"Pine","Lactose_F","L-Rhamnose",0,0.754
"Pine","Lactose_F","D-Xylose",0,0.95
"Pine","Lactose_F","L-Arabinose",0,0.84
"Pine","Lactose_F","D-Arabinose",0,0.817
"Pine","Lactose_F","D-Ribose",0,0.822
"Pine","Lactose_F","Methanol",0,0.639
"Pine","Lactose_F","Ethanol",0,0.979
"Pine","Lactose_F","Glycerol",0,0.958
"Pine","Lactose_F","Erythritol",0,0.767
"Pine","Lactose_F","Ribitol",0,0.872
"Pine","Lactose_F","Galactitol",0,0.656
"Pine","Lactose_F","D-Mannitol",0,0.981
"Pine","Lactose_F","D-Glucitol",0,0.968
"Pine","Lactose_F","myo-Inositol",0,0.635
"Pine","Lactose_F","DL-Lactate",0,0.735
"Pine","Lactose_F","Succinate",0,0.951
"Pine","Lactose_F","Citrate",0,0.867
"Pine","Lactose_F","D-Gluconate",0,0.902
"Pine","Lactose_F","D-Glucosamine",0,0.801
"Pine","Lactose_F","Nitrate",0,0.69
"Pine","Lactose_F","Vitamin-free",0,0.66
"Pine","Lactose_F","2-Keto-D-gluconate",0,0.843
"Pine","Lactose_F","Starch formation",0,0.611
"Pine","Lactose_F","Growth at 19°C",0,0.988
"Pine","Lactose_F","Growth at 25°C",0,0.987
"Pine","Lactose_F","Growth at 30°C",0,0.97
"Pine","Lactose_F","Growth at 37°C",0,0.81
"Pine","Raffinose_F","Glucose",0,1
"Pine","Raffinose_F","Inulin",1,0.151
"Pine","Trehalose_F","Glucose",0,1
"Pine","Trehalose_F","Inulin",16,0.806
"Pine","Glucose","Inulin",38,1
"Pine","Glucose","Sucrose",20,0.958
"Pine","Glucose","Raffinose",28,0.858
"Pine","Glucose","Melibiose",29,0.411
"Pine","Glucose","Galactose",13,0.785
"Pine","Glucose","Lactose",25,0.195
"Pine","Glucose","Trehalose",6,0.446
"Pine","Glucose","Maltose",17,0.83
"Pine","Glucose","Melezitose",21,0.807
"Pine","Glucose","Methyl-?-D-glucoside",17,0.609
"Pine","Glucose","Soluble Starch",28,0.653
"Pine","Glucose","Cellobiose",9,0.473
"Pine","Glucose","Salicin",9,0.464
"Pine","Glucose","L-Sorbose",19,0.831
"Pine","Glucose","L-Rhamnose",21,0.245
"Pine","Glucose","D-Xylose",2,0.209
"Pine","Glucose","L-Arabinose",11,0.065
"Pine","Glucose","D-Arabinose",14,0.108
"Pine","Glucose","D-Ribose",15,0.317
"Pine","Glucose","Methanol",30,0.29
"Pine","Glucose","Ethanol",2,0.418
"Pine","Glucose","Glycerol",4,0.794
"Pine","Glucose","Erythritol",20,0.275
"Pine","Glucose","Ribitol",9,0.466
"Pine","Glucose","Galactitol",32,0.654
"Pine","Glucose","D-Mannitol",2,0.41
"Pine","Glucose","D-Glucitol",1,0.331
"Pine","Glucose","myo-Inositol",31,0.415
"Pine","Glucose","DL-Lactate",23,0.892
"Pine","Glucose","Succinate",4,0.618
"Pine","Glucose","Citrate",12,0.681
"Pine","Glucose","D-Gluconate",8,0.216
"Pine","Glucose","D-Glucosamine",18,0.464
"Pine","Glucose","Nitrate",25,0.398
"Pine","Glucose","Vitamin-free",31,0.813
"Pine","Glucose","2-Keto-D-gluconate",16,0.427
"Pine","Glucose","Starch formation",36,0.916
"Pine","Glucose","Growth at 19°C",1,0.973
"Pine","Glucose","Growth at 25°C",1,0.956
"Pine","Glucose","Growth at 30°C",3,0.594
"Pine","Glucose","Growth at 37°C",19,0.631
"Pine","Inulin","Sucrose",0,0.481
"Pine","Inulin","Raffinose",0,0.311
"Pine","Inulin","Melibiose",0,0.254
"Pine","Inulin","Galactose",0,0.591
"Pine","Inulin","Lactose",0,0.283
"Pine","Inulin","Trehalose",0,0.813
"Pine","Inulin","Maltose",0,0.549
"Pine","Inulin","Melezitose",0,0.447
"Pine","Inulin","Methyl-?-D-glucoside",0,0.498
"Pine","Inulin","Soluble Starch",0,0.268
"Pine","Inulin","Cellobiose",0,0.687
"Pine","Inulin","Salicin",0,0.708
"Pine","Inulin","L-Sorbose",0,0.438
"Pine","Inulin","L-Rhamnose",0,0.381
"Pine","Inulin","D-Xylose",0,0.841
"Pine","Inulin","L-Arabinose",0,0.569
"Pine","Inulin","D-Arabinose",0,0.522
"Pine","Inulin","D-Ribose",0,0.501
"Pine","Inulin","Methanol",0,0.207
"Pine","Inulin","Ethanol",0,0.902
"Pine","Inulin","Glycerol",0,0.889
"Pine","Inulin","Erythritol",0,0.39
"Pine","Inulin","Ribitol",0,0.642
"Pine","Inulin","Galactitol",0,0.223
"Pine","Inulin","D-Mannitol",0,0.916
"Pine","Inulin","D-Glucitol",0,0.919
"Pine","Inulin","myo-Inositol",0,0.204
"Pine","Inulin","DL-Lactate",0,0.356
"Pine","Inulin","Succinate",0,0.858
"Pine","Inulin","Citrate",0,0.557
"Pine","Inulin","D-Gluconate",0,0.683
"Pine","Inulin","D-Glucosamine",0,0.471
"Pine","Inulin","Nitrate",0,0.297
"Pine","Inulin","Vitamin-free",0,0.236
"Pine","Inulin","2-Keto-D-gluconate",0,0.514
"Pine","Inulin","Starch formation",0,0.18
"Pine","Inulin","Growth at 19°C",0,0.958
"Pine","Inulin","Growth at 25°C",0,0.955
"Pine","Inulin","Growth at 30°C",0,0.873
"Pine","Inulin","Growth at 37°C",0,0.467
"Bromeliad","Glucose_F","Galactose_F",2,1
"Bromeliad","Glucose_F","Sucrose_F",2,1
"Bromeliad","Glucose_F","Trehalose_F",2,1
"Bromeliad","Glucose_F","Glucose",0,1
"Bromeliad","Glucose_F","Inulin",2,1
"Bromeliad","Glucose_F","Raffinose",2,1
"Bromeliad","Glucose_F","Melibiose",2,1
"Bromeliad","Glucose_F","Lactose",2,1
"Bromeliad","Glucose_F","Soluble Starch",2,1
"Bromeliad","Glucose_F","L-Arabinose",2,1
"Bromeliad","Glucose_F","D-Arabinose",2,1
"Bromeliad","Glucose_F","Methanol",2,1
"Bromeliad","Glucose_F","Galactitol",2,1
"Bromeliad","Glucose_F","myo-Inositol",2,1
"Bromeliad","Glucose_F","DL-Lactate",2,1
"Bromeliad","Glucose_F","Succinate",2,1
"Bromeliad","Glucose_F","Nitrate",2,1
"Bromeliad","Glucose_F","Growth at 37°C",2,1
"Bromeliad","Galactose_F","Sucrose_F",0,0.787
"Bromeliad","Galactose_F","Maltose_F",0,0.924
"Bromeliad","Galactose_F","Lactose_F",0,0.846
"Bromeliad","Galactose_F","Raffinose_F",0,0.872
"Bromeliad","Galactose_F","Trehalose_F",0,0.793
"Bromeliad","Galactose_F","Glucose",0,1
"Bromeliad","Galactose_F","Inulin",0,0.778
"Bromeliad","Galactose_F","Sucrose",0,0.978
"Bromeliad","Galactose_F","Raffinose",0,0.789
"Bromeliad","Galactose_F","Melibiose",0,0.773
"Bromeliad","Galactose_F","Galactose",0,0.908
"Bromeliad","Galactose_F","Lactose",0,0.775
"Bromeliad","Galactose_F","Trehalose",0,0.983
"Bromeliad","Galactose_F","Maltose",0,0.97
"Bromeliad","Galactose_F","Melezitose",0,0.964
"Bromeliad","Galactose_F","Methyl-?-D-glucoside",0,0.958
"Bromeliad","Galactose_F","Soluble Starch",0,0.78
"Bromeliad","Galactose_F","Cellobiose",0,0.973
"Bromeliad","Galactose_F","Salicin",0,0.976
"Bromeliad","Galactose_F","L-Sorbose",0,0.966
"Bromeliad","Galactose_F","L-Rhamnose",0,0.869
"Bromeliad","Galactose_F","D-Xylose",0,0.981
"Bromeliad","Galactose_F","L-Arabinose",0,0.785
"Bromeliad","Galactose_F","D-Arabinose",0,0.789
"Bromeliad","Galactose_F","D-Ribose",0,0.884
"Bromeliad","Galactose_F","Methanol",0,0.774
"Bromeliad","Galactose_F","Ethanol",0,0.99
"Bromeliad","Galactose_F","Glycerol",0,0.998
"Bromeliad","Galactose_F","Erythritol",0,0.948
"Bromeliad","Galactose_F","Ribitol",0,0.981
"Bromeliad","Galactose_F","Galactitol",0,0.773
"Bromeliad","Galactose_F","D-Mannitol",0,0.995
"Bromeliad","Galactose_F","D-Glucitol",0,0.991
"Bromeliad","Galactose_F","myo-Inositol",0,0.774
"Bromeliad","Galactose_F","DL-Lactate",0,0.806
"Bromeliad","Galactose_F","Succinate",0,0.852
"Bromeliad","Galactose_F","Citrate",0,0.89
"Bromeliad","Galactose_F","D-Gluconate",0,0.97
"Bromeliad","Galactose_F","D-Glucosamine",0,0.857
"Bromeliad","Galactose_F","Nitrate",0,0.785
"Bromeliad","Galactose_F","Vitamin-free",0,0.941
"Bromeliad","Galactose_F","2-Keto-D-gluconate",0,0.866
"Bromeliad","Galactose_F","Starch formation",0,0.866
"Bromeliad","Galactose_F","Growth at 19°C",0,0.999
"Bromeliad","Galactose_F","Growth at 25°C",0,1
"Bromeliad","Galactose_F","Growth at 30°C",0,0.995
"Bromeliad","Galactose_F","Growth at 37°C",0,0.817
"Bromeliad","Sucrose_F","Maltose_F",0,0.949
"Bromeliad","Sucrose_F","Lactose_F",0,0.893
"Bromeliad","Sucrose_F","Raffinose_F",0,0.897
"Bromeliad","Sucrose_F","Trehalose_F",0,0.849
"Bromeliad","Sucrose_F","Glucose",0,1
"Bromeliad","Sucrose_F","Inulin",0,0.826
"Bromeliad","Sucrose_F","Sucrose",0,0.983
"Bromeliad","Sucrose_F","Raffinose",0,0.842
"Bromeliad","Sucrose_F","Melibiose",0,0.83
"Bromeliad","Sucrose_F","Galactose",0,0.94
"Bromeliad","Sucrose_F","Lactose",0,0.828
"Bromeliad","Sucrose_F","Trehalose",0,0.986
"Bromeliad","Sucrose_F","Maltose",0,0.986
"Bromeliad","Sucrose_F","Melezitose",0,0.974
"Bromeliad","Sucrose_F","Methyl-?-D-glucoside",0,0.972
"Bromeliad","Sucrose_F","Soluble Starch",0,0.835
"Bromeliad","Sucrose_F","Cellobiose",0,0.983
"Bromeliad","Sucrose_F","Salicin",0,0.988
"Bromeliad","Sucrose_F","L-Sorbose",0,0.971
"Bromeliad","Sucrose_F","L-Rhamnose",0,0.906
"Bromeliad","Sucrose_F","D-Xylose",0,0.991
"Bromeliad","Sucrose_F","L-Arabinose",0,0.842
"Bromeliad","Sucrose_F","D-Arabinose",0,0.842
"Bromeliad","Sucrose_F","D-Ribose",0,0.916
"Bromeliad","Sucrose_F","Methanol",0,0.828
"Bromeliad","Sucrose_F","Ethanol",0,0.992
"Bromeliad","Sucrose_F","Glycerol",0,0.995
"Bromeliad","Sucrose_F","Erythritol",0,0.963
"Bromeliad","Sucrose_F","Ribitol",0,0.98
"Bromeliad","Sucrose_F","Galactitol",0,0.832
"Bromeliad","Sucrose_F","D-Mannitol",0,0.996
"Bromeliad","Sucrose_F","D-Glucitol",0,0.991
"Bromeliad","Sucrose_F","myo-Inositol",0,0.832
"Bromeliad","Sucrose_F","DL-Lactate",0,0.86
"Bromeliad","Sucrose_F","Succinate",0,0.88
"Bromeliad","Sucrose_F","Citrate",0,0.911
"Bromeliad","Sucrose_F","D-Gluconate",0,0.978
"Bromeliad","Sucrose_F","D-Glucosamine",0,0.89
"Bromeliad","Sucrose_F","Nitrate",0,0.838
"Bromeliad","Sucrose_F","Vitamin-free",0,0.952
"Bromeliad","Sucrose_F","2-Keto-D-gluconate",0,0.887
"Bromeliad","Sucrose_F","Starch formation",0,0.912
"Bromeliad","Sucrose_F","Growth at 19°C",0,1
"Bromeliad","Sucrose_F","Growth at 25°C",0,1
"Bromeliad","Sucrose_F","Growth at 30°C",0,0.995
"Bromeliad","Sucrose_F","Growth at 37°C",0,0.857
