"Isolation","Trait_A","Trait_B","Observed_PN","Percent_PN"
"Water","Lactose_F","Raffinose",0,0.946
"Water","Lactose_F","Melibiose",0,0.939
"Water","Lactose_F","Galactitol",0,0.946
"Water","Lactose_F","myo-Inositol",0,0.94
"Water","Lactose_F","Starch formation",0,0.945
"Water","Raffinose_F","Glucose",0,1
"Water","Raffinose_F","Inulin",0,0.796
"Water","Raffinose_F","Raffinose",0,0.81
"Water","Raffinose_F","Melibiose",0,0.792
"Water","Raffinose_F","Galactitol",0,0.795
"Water","Raffinose_F","myo-Inositol",0,0.79
"Water","Raffinose_F","Starch formation",0,0.801
"Water","Glucose","Inulin",4,1
"Water","Glucose","Raffinose",4,1
"Water","Glucose","Melibiose",4,1
"Water","Glucose","Galactitol",4,1
"Water","Glucose","myo-Inositol",4,1
"Water","Glucose","Starch formation",4,1
"Water","Inulin","Raffinose",0,0.821
"Water","Inulin","Melibiose",0,0.817
"Water","Inulin","Galactitol",0,0.81
"Water","Inulin","myo-Inositol",0,0.809
"Water","Inulin","Starch formation",0,0.82
"Water","Raffinose","Melibiose",0,0.644
"Water","Raffinose","Galactitol",0,0.641
"Water","Raffinose","myo-Inositol",0,0.64
"Water","Raffinose","Starch formation",0,0.652
"Water","Melibiose","Galactitol",0,0.857
"Water","Melibiose","myo-Inositol",0,0.858
"Water","Melibiose","Starch formation",0,0.859
"Water","Galactitol","myo-Inositol",0,0.858
"Water","Galactitol","Starch formation",0,0.855
"Water","myo-Inositol","Starch formation",0,0.899
"Tree.exudate","Glucose","Starch formation",49,0.942
"Tree.flux","Glucose","L-Arabinose",41,0.891
"Honey","Lactose_F","Trehalose_F",0,0.958
"Honey","Lactose_F","Glucose",0,1
"Honey","Lactose_F","Inulin",0,0.956
"Honey","Lactose_F","Methanol",0,0.955
"Honey","Trehalose_F","Glucose",0,1
"Honey","Trehalose_F","Inulin",0,0.665
"Honey","Trehalose_F","Methanol",0,0.666
"Honey","Glucose","Inulin",5,1
"Honey","Glucose","Methanol",5,1
"Honey","Inulin","Methanol",0,0.858
"Nematode","Glucose_F","Galactose_F",0,0.57
"Nematode","Glucose_F","Sucrose_F",0,0.56
"Nematode","Glucose_F","Maltose_F",0,0.563
"Nematode","Glucose_F","Lactose_F",0,0.558
"Nematode","Glucose_F","Raffinose_F",0,0.565
"Nematode","Glucose_F","Trehalose_F",0,0.564
"Nematode","Glucose_F","Glucose",0,1
"Nematode","Glucose_F","Inulin",0,0.559
"Nematode","Glucose_F","Raffinose",0,0.565
"Nematode","Glucose_F","Melibiose",0,0.562
"Nematode","Glucose_F","Galactose",0,0.587
"Nematode","Glucose_F","Lactose",0,0.558
"Nematode","Glucose_F","Maltose",0,0.579
"Nematode","Glucose_F","Melezitose",0,0.573
"Nematode","Glucose_F","Methyl-?-D-glucoside",0,0.573
"Nematode","Glucose_F","Cellobiose",0,0.585
"Nematode","Glucose_F","Salicin",0,0.595
"Nematode","Glucose_F","L-Rhamnose",0,0.564
"Nematode","Glucose_F","L-Arabinose",0,0.567
"Nematode","Glucose_F","D-Arabinose",0,0.564
"Nematode","Glucose_F","D-Ribose",0,0.572
"Nematode","Glucose_F","Methanol",0,0.561
"Nematode","Glucose_F","Erythritol",0,0.563
"Nematode","Glucose_F","Ribitol",0,0.578
"Nematode","Glucose_F","Galactitol",0,0.559
"Nematode","Glucose_F","myo-Inositol",0,0.556
"Nematode","Glucose_F","Citrate",0,0.582
"Nematode","Glucose_F","D-Gluconate",0,0.581
"Nematode","Glucose_F","D-Glucosamine",0,0.571
"Nematode","Glucose_F","Nitrate",0,0.564
"Nematode","Galactose_F","Sucrose_F",0,0.849
"Nematode","Galactose_F","Maltose_F",0,0.847
"Nematode","Galactose_F","Lactose_F",0,0.846
"Nematode","Galactose_F","Raffinose_F",0,0.85
"Nematode","Galactose_F","Trehalose_F",0,0.849
"Nematode","Galactose_F","Glucose",0,1
"Nematode","Galactose_F","Inulin",0,0.847
"Nematode","Galactose_F","Raffinose",0,0.852
"Nematode","Galactose_F","Melibiose",0,0.845
"Nematode","Galactose_F","Galactose",0,0.864
"Nematode","Galactose_F","Lactose",0,0.848
"Nematode","Galactose_F","Maltose",0,0.855
"Nematode","Galactose_F","Melezitose",0,0.851
"Nematode","Galactose_F","Methyl-?-D-glucoside",0,0.851
"Nematode","Galactose_F","Cellobiose",0,0.859
"Nematode","Galactose_F","Salicin",0,0.859
"Nematode","Galactose_F","L-Rhamnose",0,0.847
"Nematode","Galactose_F","L-Arabinose",0,0.846
"Nematode","Galactose_F","D-Arabinose",0,0.853
"Nematode","Galactose_F","D-Ribose",0,0.849
"Nematode","Galactose_F","Methanol",0,0.846
"Nematode","Galactose_F","Erythritol",0,0.85
"Nematode","Galactose_F","Ribitol",0,0.855
"Nematode","Galactose_F","Galactitol",0,0.848
"Nematode","Galactose_F","myo-Inositol",0,0.847
"Nematode","Galactose_F","Citrate",0,0.856
"Nematode","Galactose_F","D-Gluconate",0,0.857
"Nematode","Galactose_F","D-Glucosamine",0,0.851
"Nematode","Galactose_F","Nitrate",0,0.85
"Nematode","Sucrose_F","Maltose_F",0,0.868
"Nematode","Sucrose_F","Lactose_F",0,0.865
"Nematode","Sucrose_F","Raffinose_F",0,0.865
"Nematode","Sucrose_F","Trehalose_F",0,0.871
"Nematode","Sucrose_F","Glucose",0,1
"Nematode","Sucrose_F","Inulin",0,0.867
"Nematode","Sucrose_F","Raffinose",0,0.869
"Nematode","Sucrose_F","Melibiose",0,0.865
"Nematode","Sucrose_F","Galactose",0,0.875
"Nematode","Sucrose_F","Lactose",0,0.865
"Nematode","Sucrose_F","Maltose",0,0.87
"Nematode","Sucrose_F","Melezitose",0,0.871
"Nematode","Sucrose_F","Methyl-?-D-glucoside",0,0.869
"Nematode","Sucrose_F","Cellobiose",0,0.874
"Nematode","Sucrose_F","Salicin",0,0.875
"Nematode","Sucrose_F","L-Rhamnose",0,0.868
"Nematode","Sucrose_F","L-Arabinose",0,0.87
"Nematode","Sucrose_F","D-Arabinose",0,0.872
"Nematode","Sucrose_F","D-Ribose",0,0.87
"Nematode","Sucrose_F","Methanol",0,0.869
"Nematode","Sucrose_F","Erythritol",0,0.867
"Nematode","Sucrose_F","Ribitol",0,0.873
"Nematode","Sucrose_F","Galactitol",0,0.867
"Nematode","Sucrose_F","myo-Inositol",0,0.866
"Nematode","Sucrose_F","Citrate",0,0.871
"Nematode","Sucrose_F","D-Gluconate",0,0.878
"Nematode","Sucrose_F","D-Glucosamine",0,0.871
"Nematode","Sucrose_F","Nitrate",0,0.866
"Nematode","Maltose_F","Lactose_F",0,0.909
"Nematode","Maltose_F","Raffinose_F",0,0.911
"Nematode","Maltose_F","Trehalose_F",0,0.909
"Nematode","Maltose_F","Glucose",0,1
"Nematode","Maltose_F","Inulin",0,0.909
"Nematode","Maltose_F","Raffinose",0,0.913
"Nematode","Maltose_F","Melibiose",0,0.91
"Nematode","Maltose_F","Galactose",0,0.915
"Nematode","Maltose_F","Lactose",0,0.909
"Nematode","Maltose_F","Maltose",0,0.917
"Nematode","Maltose_F","Melezitose",0,0.912
"Nematode","Maltose_F","Methyl-?-D-glucoside",0,0.917
"Nematode","Maltose_F","Cellobiose",0,0.919
"Nematode","Maltose_F","Salicin",0,0.917
"Nematode","Maltose_F","L-Rhamnose",0,0.91
"Nematode","Maltose_F","L-Arabinose",0,0.914
"Nematode","Maltose_F","D-Arabinose",0,0.91
"Nematode","Maltose_F","D-Ribose",0,0.912
"Nematode","Maltose_F","Methanol",0,0.912
"Nematode","Maltose_F","Erythritol",0,0.913
"Nematode","Maltose_F","Ribitol",0,0.919
"Nematode","Maltose_F","Galactitol",0,0.911
"Nematode","Maltose_F","myo-Inositol",0,0.91
"Nematode","Maltose_F","Citrate",0,0.913
"Nematode","Maltose_F","D-Gluconate",0,0.916
"Nematode","Maltose_F","D-Glucosamine",0,0.913
"Nematode","Maltose_F","Nitrate",0,0.911
"Nematode","Lactose_F","Raffinose_F",0,0.978
"Nematode","Lactose_F","Trehalose_F",0,0.978
"Nematode","Lactose_F","Glucose",0,1
"Nematode","Lactose_F","Inulin",0,0.978
"Nematode","Lactose_F","Raffinose",0,0.978
"Nematode","Lactose_F","Melibiose",0,0.978
"Nematode","Lactose_F","Galactose",0,0.978
"Nematode","Lactose_F","Lactose",0,0.978
"Nematode","Lactose_F","Maltose",0,0.98
"Nematode","Lactose_F","Melezitose",0,0.98
"Nematode","Lactose_F","Methyl-?-D-glucoside",0,0.981
"Nematode","Lactose_F","Cellobiose",0,0.981
"Nematode","Lactose_F","Salicin",0,0.982
"Nematode","Lactose_F","L-Rhamnose",0,0.978
"Nematode","Lactose_F","L-Arabinose",0,0.981
"Nematode","Lactose_F","D-Arabinose",0,0.978
"Nematode","Lactose_F","D-Ribose",0,0.978
"Nematode","Lactose_F","Methanol",0,0.978
"Nematode","Lactose_F","Erythritol",0,0.98
"Nematode","Lactose_F","Ribitol",0,0.979
"Nematode","Lactose_F","Galactitol",0,0.979
"Nematode","Lactose_F","myo-Inositol",0,0.978
"Nematode","Lactose_F","Citrate",0,0.98
"Nematode","Lactose_F","D-Gluconate",0,0.979
"Nematode","Lactose_F","D-Glucosamine",0,0.978
"Nematode","Lactose_F","Nitrate",0,0.978
"Nematode","Raffinose_F","Trehalose_F",0,0.919
"Nematode","Raffinose_F","Glucose",0,1
"Nematode","Raffinose_F","Inulin",0,0.918
"Nematode","Raffinose_F","Raffinose",0,0.919
"Nematode","Raffinose_F","Melibiose",0,0.917
"Nematode","Raffinose_F","Galactose",0,0.924
"Nematode","Raffinose_F","Lactose",0,0.917
"Nematode","Raffinose_F","Maltose",0,0.922
"Nematode","Raffinose_F","Melezitose",0,0.922
"Nematode","Raffinose_F","Methyl-?-D-glucoside",0,0.922
"Nematode","Raffinose_F","Cellobiose",0,0.921
"Nematode","Raffinose_F","Salicin",0,0.923
"Nematode","Raffinose_F","L-Rhamnose",0,0.918
"Nematode","Raffinose_F","L-Arabinose",0,0.92
"Nematode","Raffinose_F","D-Arabinose",0,0.921
"Nematode","Raffinose_F","D-Ribose",0,0.918
"Nematode","Raffinose_F","Methanol",0,0.918
"Nematode","Raffinose_F","Erythritol",0,0.92
"Nematode","Raffinose_F","Ribitol",0,0.925
"Nematode","Raffinose_F","Galactitol",0,0.918
"Nematode","Raffinose_F","myo-Inositol",0,0.918
"Nematode","Raffinose_F","Citrate",0,0.923
"Nematode","Raffinose_F","D-Gluconate",0,0.919
"Nematode","Raffinose_F","D-Glucosamine",0,0.92
"Nematode","Raffinose_F","Nitrate",0,0.918
"Nematode","Trehalose_F","Glucose",0,1
"Nematode","Trehalose_F","Inulin",0,0.828
"Nematode","Trehalose_F","Raffinose",0,0.832
"Nematode","Trehalose_F","Melibiose",0,0.83
"Nematode","Trehalose_F","Galactose",0,0.84
"Nematode","Trehalose_F","Lactose",0,0.829
"Nematode","Trehalose_F","Maltose",0,0.841
"Nematode","Trehalose_F","Melezitose",0,0.832
"Nematode","Trehalose_F","Methyl-?-D-glucoside",0,0.836
"Nematode","Trehalose_F","Cellobiose",0,0.839
"Nematode","Trehalose_F","Salicin",0,0.842
"Nematode","Trehalose_F","L-Rhamnose",0,0.83
"Nematode","Trehalose_F","L-Arabinose",0,0.835
"Nematode","Trehalose_F","D-Arabinose",0,0.831
"Nematode","Trehalose_F","D-Ribose",0,0.833
"Nematode","Trehalose_F","Methanol",0,0.83
"Nematode","Trehalose_F","Erythritol",0,0.833
"Nematode","Trehalose_F","Ribitol",0,0.837
"Nematode","Trehalose_F","Galactitol",0,0.829
"Nematode","Trehalose_F","myo-Inositol",0,0.829
"Nematode","Trehalose_F","Citrate",0,0.839
"Nematode","Trehalose_F","D-Gluconate",0,0.839
"Nematode","Trehalose_F","D-Glucosamine",0,0.831
"Nematode","Trehalose_F","Nitrate",0,0.833
"Nematode","Glucose","Inulin",5,1
"Nematode","Glucose","Raffinose",5,1
"Nematode","Glucose","Melibiose",5,1
"Nematode","Glucose","Galactose",5,1
"Nematode","Glucose","Lactose",5,1
"Nematode","Glucose","Maltose",5,1
"Nematode","Glucose","Melezitose",5,1
"Nematode","Glucose","Methyl-?-D-glucoside",5,1
"Nematode","Glucose","Cellobiose",5,1
"Nematode","Glucose","Salicin",5,1
"Nematode","Glucose","L-Rhamnose",5,1
"Nematode","Glucose","L-Arabinose",5,1
"Nematode","Glucose","D-Arabinose",5,1
"Nematode","Glucose","D-Ribose",5,1
"Nematode","Glucose","Methanol",5,1
"Nematode","Glucose","Erythritol",5,1
"Nematode","Glucose","Ribitol",5,1
"Nematode","Glucose","Galactitol",5,1
"Nematode","Glucose","myo-Inositol",5,1
"Nematode","Glucose","Citrate",5,1
"Nematode","Glucose","D-Gluconate",5,1
"Nematode","Glucose","D-Glucosamine",5,1
"Nematode","Glucose","Nitrate",5,1
"Nematode","Inulin","Raffinose",0,0.93
"Nematode","Inulin","Melibiose",0,0.928
"Nematode","Inulin","Galactose",0,0.934
"Nematode","Inulin","Lactose",0,0.929
"Nematode","Inulin","Maltose",0,0.936
"Nematode","Inulin","Melezitose",0,0.931
"Nematode","Inulin","Methyl-?-D-glucoside",0,0.931
"Nematode","Inulin","Cellobiose",0,0.939
"Nematode","Inulin","Salicin",0,0.931
"Nematode","Inulin","L-Rhamnose",0,0.93
"Nematode","Inulin","L-Arabinose",0,0.928
"Nematode","Inulin","D-Arabinose",0,0.931
"Nematode","Inulin","D-Ribose",0,0.93
"Nematode","Inulin","Methanol",0,0.928
"Nematode","Inulin","Erythritol",0,0.929
"Nematode","Inulin","Ribitol",0,0.932
"Nematode","Inulin","Galactitol",0,0.928
"Nematode","Inulin","myo-Inositol",0,0.928
"Nematode","Inulin","Citrate",0,0.933
"Nematode","Inulin","D-Gluconate",0,0.93
"Nematode","Inulin","D-Glucosamine",0,0.931
"Nematode","Inulin","Nitrate",0,0.93
"Nematode","Raffinose","Melibiose",0,0.84
"Nematode","Raffinose","Galactose",0,0.849
"Nematode","Raffinose","Lactose",0,0.841
"Nematode","Raffinose","Maltose",0,0.847
"Nematode","Raffinose","Melezitose",0,0.846
"Nematode","Raffinose","Methyl-?-D-glucoside",0,0.843
"Nematode","Raffinose","Cellobiose",0,0.849
"Nematode","Raffinose","Salicin",0,0.855
"Nematode","Raffinose","L-Rhamnose",0,0.844
"Nematode","Raffinose","L-Arabinose",0,0.843
"Nematode","Raffinose","D-Arabinose",0,0.843
"Nematode","Raffinose","D-Ribose",0,0.85
"Nematode","Raffinose","Methanol",0,0.842
"Nematode","Raffinose","Erythritol",0,0.844
"Nematode","Raffinose","Ribitol",0,0.85
"Nematode","Raffinose","Galactitol",0,0.841
"Nematode","Raffinose","myo-Inositol",0,0.841
"Nematode","Raffinose","Citrate",0,0.859
"Nematode","Raffinose","D-Gluconate",0,0.854
"Nematode","Raffinose","D-Glucosamine",0,0.844
"Nematode","Raffinose","Nitrate",0,0.842
"Nematode","Melibiose","Galactose",0,0.95
"Nematode","Melibiose","Lactose",0,0.946
"Nematode","Melibiose","Maltose",0,0.946
"Nematode","Melibiose","Melezitose",0,0.944
"Nematode","Melibiose","Methyl-?-D-glucoside",0,0.945
"Nematode","Melibiose","Cellobiose",0,0.947
"Nematode","Melibiose","Salicin",0,0.947
"Nematode","Melibiose","L-Rhamnose",0,0.945
"Nematode","Melibiose","L-Arabinose",0,0.943
"Nematode","Melibiose","D-Arabinose",0,0.944
"Nematode","Melibiose","D-Ribose",0,0.948
"Nematode","Melibiose","Methanol",0,0.945
"Nematode","Melibiose","Erythritol",0,0.944
"Nematode","Melibiose","Ribitol",0,0.947
"Nematode","Melibiose","Galactitol",0,0.945
"Nematode","Melibiose","myo-Inositol",0,0.944
"Nematode","Melibiose","Citrate",0,0.947
"Nematode","Melibiose","D-Gluconate",0,0.944
"Nematode","Melibiose","D-Glucosamine",0,0.944
"Nematode","Melibiose","Nitrate",0,0.945
"Nematode","Galactose","Lactose",0,0.627
"Nematode","Galactose","Maltose",0,0.64
"Nematode","Galactose","Melezitose",0,0.634
"Nematode","Galactose","Methyl-?-D-glucoside",0,0.637
"Nematode","Galactose","Cellobiose",0,0.646
"Nematode","Galactose","Salicin",0,0.651
"Nematode","Galactose","L-Rhamnose",0,0.628
"Nematode","Galactose","L-Arabinose",0,0.632
"Nematode","Galactose","D-Arabinose",0,0.632
"Nematode","Galactose","D-Ribose",0,0.63
"Nematode","Galactose","Methanol",0,0.624
"Nematode","Galactose","Erythritol",0,0.629
"Nematode","Galactose","Ribitol",0,0.641
"Nematode","Galactose","Galactitol",0,0.624
"Nematode","Galactose","myo-Inositol",0,0.624
"Nematode","Galactose","Citrate",0,0.649
"Nematode","Galactose","D-Gluconate",0,0.647
"Nematode","Galactose","D-Glucosamine",0,0.633
"Nematode","Galactose","Nitrate",0,0.632
"Nematode","Lactose","Maltose",0,0.951
"Nematode","Lactose","Melezitose",0,0.947
"Nematode","Lactose","Methyl-?-D-glucoside",0,0.947
"Nematode","Lactose","Cellobiose",0,0.948
"Nematode","Lactose","Salicin",0,0.949
"Nematode","Lactose","L-Rhamnose",0,0.948
"Nematode","Lactose","L-Arabinose",0,0.951
"Nematode","Lactose","D-Arabinose",0,0.947
"Nematode","Lactose","D-Ribose",0,0.948
"Nematode","Lactose","Methanol",0,0.946
"Nematode","Lactose","Erythritol",0,0.947
"Nematode","Lactose","Ribitol",0,0.946
"Nematode","Lactose","Galactitol",0,0.946
"Nematode","Lactose","myo-Inositol",0,0.947
"Nematode","Lactose","Citrate",0,0.95
"Nematode","Lactose","D-Gluconate",0,0.954
"Nematode","Lactose","D-Glucosamine",0,0.948
"Nematode","Lactose","Nitrate",0,0.947
"Nematode","Maltose","Melezitose",0,0.712
"Nematode","Maltose","Methyl-?-D-glucoside",0,0.715
"Nematode","Maltose","Cellobiose",0,0.716
"Nematode","Maltose","Salicin",0,0.719
"Nematode","Maltose","L-Rhamnose",0,0.706
"Nematode","Maltose","L-Arabinose",0,0.705
"Nematode","Maltose","D-Arabinose",0,0.701
"Nematode","Maltose","D-Ribose",0,0.714
"Nematode","Maltose","Methanol",0,0.702
"Nematode","Maltose","Erythritol",0,0.702
"Nematode","Maltose","Ribitol",0,0.722
"Nematode","Maltose","Galactitol",0,0.702
"Nematode","Maltose","myo-Inositol",0,0.699
"Nematode","Maltose","Citrate",0,0.719
"Nematode","Maltose","D-Gluconate",0,0.71
"Nematode","Maltose","D-Glucosamine",0,0.708
"Nematode","Maltose","Nitrate",0,0.705
"Nematode","Melezitose","Methyl-?-D-glucoside",0,0.798
"Nematode","Melezitose","Cellobiose",0,0.801
"Nematode","Melezitose","Salicin",0,0.803
"Nematode","Melezitose","L-Rhamnose",0,0.794
"Nematode","Melezitose","L-Arabinose",0,0.795
"Nematode","Melezitose","D-Arabinose",0,0.793
"Nematode","Melezitose","D-Ribose",0,0.795
"Nematode","Melezitose","Methanol",0,0.792
"Nematode","Melezitose","Erythritol",0,0.793
"Nematode","Melezitose","Ribitol",0,0.806
"Nematode","Melezitose","Galactitol",0,0.789
"Nematode","Melezitose","myo-Inositol",0,0.79
"Nematode","Melezitose","Citrate",0,0.801
"Nematode","Melezitose","D-Gluconate",0,0.805
"Nematode","Melezitose","D-Glucosamine",0,0.795
"Nematode","Melezitose","Nitrate",0,0.789
"Nematode","Methyl-?-D-glucoside","Cellobiose",0,0.79
"Nematode","Methyl-?-D-glucoside","Salicin",0,0.793
"Nematode","Methyl-?-D-glucoside","L-Rhamnose",0,0.776
"Nematode","Methyl-?-D-glucoside","L-Arabinose",0,0.78
"Nematode","Methyl-?-D-glucoside","D-Arabinose",0,0.78
"Nematode","Methyl-?-D-glucoside","D-Ribose",0,0.788
"Nematode","Methyl-?-D-glucoside","Methanol",0,0.775
"Nematode","Methyl-?-D-glucoside","Erythritol",0,0.778
"Nematode","Methyl-?-D-glucoside","Ribitol",0,0.784
"Nematode","Methyl-?-D-glucoside","Galactitol",0,0.775
"Nematode","Methyl-?-D-glucoside","myo-Inositol",0,0.775
"Nematode","Methyl-?-D-glucoside","Citrate",0,0.789
"Nematode","Methyl-?-D-glucoside","D-Gluconate",0,0.788
"Nematode","Methyl-?-D-glucoside","D-Glucosamine",0,0.776
"Nematode","Methyl-?-D-glucoside","Nitrate",0,0.775
"Nematode","Cellobiose","Salicin",0,0.65
"Nematode","Cellobiose","L-Rhamnose",0,0.635
"Nematode","Cellobiose","L-Arabinose",0,0.635
"Nematode","Cellobiose","D-Arabinose",0,0.643
"Nematode","Cellobiose","D-Ribose",0,0.632
"Nematode","Cellobiose","Methanol",0,0.628
"Nematode","Cellobiose","Erythritol",0,0.631
"Nematode","Cellobiose","Ribitol",0,0.65
"Nematode","Cellobiose","Galactitol",0,0.629
"Nematode","Cellobiose","myo-Inositol",0,0.626
"Nematode","Cellobiose","Citrate",0,0.649
"Nematode","Cellobiose","D-Gluconate",0,0.652
"Nematode","Cellobiose","D-Glucosamine",0,0.644
"Nematode","Cellobiose","Nitrate",0,0.631
"Nematode","Salicin","L-Rhamnose",0,0.638
"Nematode","Salicin","L-Arabinose",0,0.637
"Nematode","Salicin","D-Arabinose",0,0.636
"Nematode","Salicin","D-Ribose",0,0.642
"Nematode","Salicin","Methanol",0,0.632
"Nematode","Salicin","Erythritol",0,0.633
"Nematode","Salicin","Ribitol",0,0.651
"Nematode","Salicin","Galactitol",0,0.63
"Nematode","Salicin","myo-Inositol",0,0.631
"Nematode","Salicin","Citrate",0,0.651
"Nematode","Salicin","D-Gluconate",0,0.647
"Nematode","Salicin","D-Glucosamine",0,0.642
"Nematode","Salicin","Nitrate",0,0.631
"Nematode","L-Rhamnose","L-Arabinose",0,0.903
"Nematode","L-Rhamnose","D-Arabinose",0,0.903
"Nematode","L-Rhamnose","D-Ribose",0,0.901
"Nematode","L-Rhamnose","Methanol",0,0.897
"Nematode","L-Rhamnose","Erythritol",0,0.899
"Nematode","L-Rhamnose","Ribitol",0,0.898
"Nematode","L-Rhamnose","Galactitol",0,0.897
"Nematode","L-Rhamnose","myo-Inositol",0,0.898
"Nematode","L-Rhamnose","Citrate",0,0.905
"Nematode","L-Rhamnose","D-Gluconate",0,0.898
"Nematode","L-Rhamnose","D-Glucosamine",0,0.898
"Nematode","L-Rhamnose","Nitrate",0,0.896
"Nematode","L-Arabinose","D-Arabinose",0,0.842
"Nematode","L-Arabinose","D-Ribose",0,0.846
"Nematode","L-Arabinose","Methanol",0,0.841
"Nematode","L-Arabinose","Erythritol",0,0.843
"Nematode","L-Arabinose","Ribitol",0,0.85
"Nematode","L-Arabinose","Galactitol",0,0.841
"Nematode","L-Arabinose","myo-Inositol",0,0.84
"Nematode","L-Arabinose","Citrate",0,0.858
"Nematode","L-Arabinose","D-Gluconate",0,0.849
"Nematode","L-Arabinose","D-Glucosamine",0,0.839
"Nematode","L-Arabinose","Nitrate",0,0.839
"Nematode","D-Arabinose","D-Ribose",0,0.845
"Nematode","D-Arabinose","Methanol",0,0.845
"Nematode","D-Arabinose","Erythritol",0,0.846
"Nematode","D-Arabinose","Ribitol",0,0.853
"Nematode","D-Arabinose","Galactitol",0,0.843
"Nematode","D-Arabinose","myo-Inositol",0,0.844
"Nematode","D-Arabinose","Citrate",0,0.853
"Nematode","D-Arabinose","D-Gluconate",0,0.851
"Nematode","D-Arabinose","D-Glucosamine",0,0.847
"Nematode","D-Arabinose","Nitrate",0,0.844
"Nematode","D-Ribose","Methanol",0,0.787
"Nematode","D-Ribose","Erythritol",0,0.791
"Nematode","D-Ribose","Ribitol",0,0.798
"Nematode","D-Ribose","Galactitol",0,0.791
"Nematode","D-Ribose","myo-Inositol",0,0.788
"Nematode","D-Ribose","Citrate",0,0.799
"Nematode","D-Ribose","D-Gluconate",0,0.804
"Nematode","D-Ribose","D-Glucosamine",0,0.803
"Nematode","D-Ribose","Nitrate",0,0.789
"Nematode","Methanol","Erythritol",0,0.949
"Nematode","Methanol","Ribitol",0,0.949
"Nematode","Methanol","Galactitol",0,0.95
"Nematode","Methanol","myo-Inositol",0,0.948
"Nematode","Methanol","Citrate",0,0.951
"Nematode","Methanol","D-Gluconate",0,0.95
"Nematode","Methanol","D-Glucosamine",0,0.951
"Nematode","Methanol","Nitrate",0,0.948
"Nematode","Erythritol","Ribitol",0,0.871
"Nematode","Erythritol","Galactitol",0,0.866
"Nematode","Erythritol","myo-Inositol",0,0.866
"Nematode","Erythritol","Citrate",0,0.876
"Nematode","Erythritol","D-Gluconate",0,0.881
"Nematode","Erythritol","D-Glucosamine",0,0.87
"Nematode","Erythritol","Nitrate",0,0.867
"Nematode","Ribitol","Galactitol",0,0.706
"Nematode","Ribitol","myo-Inositol",0,0.705
"Nematode","Ribitol","Citrate",0,0.724
"Nematode","Ribitol","D-Gluconate",0,0.72
"Nematode","Ribitol","D-Glucosamine",0,0.715
"Nematode","Ribitol","Nitrate",0,0.708
"Nematode","Galactitol","myo-Inositol",0,0.956
"Nematode","Galactitol","Citrate",0,0.959
"Nematode","Galactitol","D-Gluconate",0,0.958
"Nematode","Galactitol","D-Glucosamine",0,0.958
"Nematode","Galactitol","Nitrate",0,0.956
"Nematode","myo-Inositol","Citrate",0,0.961
"Nematode","myo-Inositol","D-Gluconate",0,0.958
"Nematode","myo-Inositol","D-Glucosamine",0,0.96
"Nematode","myo-Inositol","Nitrate",0,0.958
"Nematode","Citrate","D-Gluconate",0,0.681
"Nematode","Citrate","D-Glucosamine",0,0.667
"Nematode","Citrate","Nitrate",0,0.667
"Nematode","D-Gluconate","D-Glucosamine",0,0.693
"Nematode","D-Gluconate","Nitrate",0,0.692
"Nematode","D-Glucosamine","Nitrate",0,0.807
"Mushroom.Fungus","Glucose","Growth at 37°C",48,0.998
"Soil","Glucose","D-Glucosamine",118,0.957
"Insect.Frass","Lactose_F","Glucose",0,1
"Unknown","Lactose_F","Glucose",0,1
"Unknown","Lactose_F","Lactose",0,0.959
"Unknown","Lactose_F","L-Rhamnose",0,0.96
"Unknown","Lactose_F","Methanol",0,0.963
"Unknown","Lactose_F","Vitamin-free",0,0.962
"Unknown","Glucose","Lactose",3,1
"Unknown","Glucose","L-Rhamnose",3,1
"Unknown","Glucose","Methanol",3,1
"Unknown","Glucose","Vitamin-free",3,1
"Unknown","Lactose","L-Rhamnose",0,0.903
"Unknown","Lactose","Methanol",0,0.896
"Unknown","Lactose","Vitamin-free",0,0.901
"Unknown","L-Rhamnose","Methanol",0,0.753
"Unknown","L-Rhamnose","Vitamin-free",0,0.775
"Unknown","Methanol","Vitamin-free",0,0.881
"Air","Lactose_F","Glucose",0,1
"Air","Lactose_F","Nitrate",0,0.868
"Air","Glucose","Nitrate",9,1
"Leather.Tanning","Lactose_F","Glucose",0,1
"Industrial","Glucose","Growth at 19°C",1,0.932
"Fodder","Lactose_F","Glucose",0,1
"Fodder","Lactose_F","Inulin",0,0.942
"Fodder","Lactose_F","Melibiose",0,0.943
"Fodder","Lactose_F","Lactose",0,0.943
"Fodder","Lactose_F","L-Rhamnose",0,0.946
"Fodder","Lactose_F","D-Arabinose",0,0.954
"Fodder","Lactose_F","Methanol",0,0.942
"Fodder","Lactose_F","Galactitol",0,0.944
"Fodder","Lactose_F","myo-Inositol",0,0.942
"Fodder","Lactose_F","Nitrate",0,0.946
"Fodder","Lactose_F","Starch formation",0,0.946
"Fodder","Glucose","Inulin",5,1
"Fodder","Glucose","Melibiose",5,1
"Fodder","Glucose","Lactose",5,1
"Fodder","Glucose","L-Rhamnose",5,1
"Fodder","Glucose","D-Arabinose",5,1
"Fodder","Glucose","Methanol",5,1
"Fodder","Glucose","Galactitol",5,1
"Fodder","Glucose","myo-Inositol",5,1
"Fodder","Glucose","Nitrate",5,1
"Fodder","Glucose","Starch formation",5,1
"Fodder","Inulin","Melibiose",0,0.809
