"Isolation","Trait_A","Trait_B","Observed_NN","Percent_NN","Mean_NN","SD_NN","Var_NN","Difference","Color"
"Stone.Chamber","Cellobiose","L-Sorbose",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","Cellobiose","Ribitol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Cellobiose","Salicin",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","Cellobiose","Succinate",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Citrate","2-Keto-D-gluconate",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","Citrate","D-Gluconate",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Citrate","D-Glucosamine",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Stone.Chamber","Citrate","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","Citrate","Growth at 25°C",0,1,0,0,0,0,3
"Stone.Chamber","Citrate","Growth at 30°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","D-Arabinose","2-Keto-D-gluconate",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Stone.Chamber","D-Arabinose","Citrate",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Stone.Chamber","D-Arabinose","D-Glucitol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","D-Arabinose","D-Gluconate",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Stone.Chamber","D-Arabinose","D-Glucosamine",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,3
"Stone.Chamber","D-Arabinose","D-Mannitol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","D-Arabinose","D-Ribose",0,0.986,0.014,0.117549214450024,0.0138178178178178,-0.014,3
"Stone.Chamber","D-Arabinose","Erythritol",0,0.985,0.015,0.121613279660528,0.0147897897897898,-0.015,3
"Stone.Chamber","D-Arabinose","Ethanol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","D-Arabinose","Glycerol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","D-Arabinose","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Arabinose","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","D-Arabinose","Growth at 30°C",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","D-Arabinose","Ribitol",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Stone.Chamber","D-Arabinose","Succinate",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","D-Glucitol","2-Keto-D-gluconate",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","D-Glucitol","Citrate",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","D-Glucitol","D-Gluconate",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","D-Glucitol","D-Glucosamine",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","D-Glucitol","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Glucitol","Growth at 25°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Glucitol","Growth at 30°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Glucitol","Succinate",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","D-Gluconate","2-Keto-D-gluconate",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Stone.Chamber","D-Gluconate","D-Glucosamine",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Stone.Chamber","D-Gluconate","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Gluconate","Growth at 25°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Gluconate","Growth at 30°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Glucosamine","2-Keto-D-gluconate",0,0.987,0.013,0.113330683593826,0.0128438438438438,-0.013,3
"Stone.Chamber","D-Glucosamine","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Glucosamine","Growth at 25°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Glucosamine","Growth at 30°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","D-Mannitol","2-Keto-D-gluconate",0,1,0,0,0,0,3
"Stone.Chamber","D-Mannitol","Citrate",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","D-Mannitol","D-Glucitol",0,1,0,0,0,0,3
"Stone.Chamber","D-Mannitol","D-Gluconate",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","D-Mannitol","D-Glucosamine",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","D-Mannitol","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Mannitol","Growth at 25°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Mannitol","Growth at 30°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Mannitol","Succinate",0,1,0,0,0,0,3
"Stone.Chamber","D-Ribose","2-Keto-D-gluconate",0,0.987,0.013,0.113330683593826,0.0128438438438438,-0.013,3
"Stone.Chamber","D-Ribose","Citrate",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Stone.Chamber","D-Ribose","D-Glucitol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","D-Ribose","D-Gluconate",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","D-Ribose","D-Glucosamine",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Stone.Chamber","D-Ribose","D-Mannitol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","D-Ribose","Erythritol",0,0.984,0.017,0.13685660279917,0.0187297297297297,-0.017,3
"Stone.Chamber","D-Ribose","Ethanol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","D-Ribose","Glycerol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","D-Ribose","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Ribose","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","D-Ribose","Growth at 30°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","D-Ribose","Ribitol",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Stone.Chamber","D-Ribose","Succinate",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","D-Xylose","2-Keto-D-gluconate",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","D-Xylose","Citrate",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","D-Xylose","D-Arabinose",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Stone.Chamber","D-Xylose","D-Glucitol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","D-Xylose","D-Gluconate",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","D-Xylose","D-Glucosamine",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","D-Xylose","D-Mannitol",0,1,0,0,0,0,3
"Stone.Chamber","D-Xylose","D-Ribose",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","D-Xylose","Erythritol",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Stone.Chamber","D-Xylose","Ethanol",0,1,0,0,0,0,3
"Stone.Chamber","D-Xylose","Glycerol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","D-Xylose","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Xylose","Growth at 25°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Xylose","Growth at 30°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Xylose","L-Arabinose",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Stone.Chamber","D-Xylose","Ribitol",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","D-Xylose","Succinate",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Erythritol","2-Keto-D-gluconate",0,0.985,0.015,0.121613279660528,0.0147897897897898,-0.015,3
"Stone.Chamber","Erythritol","Citrate",0,0.986,0.014,0.117549214450024,0.0138178178178178,-0.014,3
"Stone.Chamber","Erythritol","D-Glucitol",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","Erythritol","D-Gluconate",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Stone.Chamber","Erythritol","D-Glucosamine",0,0.975,0.025,0.156203071030628,0.0243993993993994,-0.025,3
"Stone.Chamber","Erythritol","D-Mannitol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Erythritol","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","Erythritol","Growth at 25°C",0,1,0,0,0,0,3
"Stone.Chamber","Erythritol","Growth at 30°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Erythritol","Ribitol",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","Erythritol","Succinate",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","Ethanol","2-Keto-D-gluconate",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","Ethanol","Citrate",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Ethanol","D-Glucitol",0,1,0,0,0,0,3
"Stone.Chamber","Ethanol","D-Gluconate",0,1,0,0,0,0,3
"Stone.Chamber","Ethanol","D-Glucosamine",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","Ethanol","D-Mannitol",0,1,0,0,0,0,3
"Stone.Chamber","Ethanol","Erythritol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","Ethanol","Glycerol",0,1,0,0,0,0,3
"Stone.Chamber","Ethanol","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","Ethanol","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Ethanol","Growth at 30°C",0,1,0,0,0,0,3
"Stone.Chamber","Ethanol","Ribitol",0,1,0,0,0,0,3
"Stone.Chamber","Ethanol","Succinate",0,1,0,0,0,0,3
"Stone.Chamber","Galactose","2-Keto-D-gluconate",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","Galactose","Cellobiose",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","Galactose","Citrate",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","Galactose","D-Arabinose",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Stone.Chamber","Galactose","D-Glucitol",0,1,0,0,0,0,3
"Stone.Chamber","Galactose","D-Gluconate",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Galactose","D-Glucosamine",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Stone.Chamber","Galactose","D-Mannitol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Galactose","D-Ribose",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Stone.Chamber","Galactose","D-Xylose",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","Galactose","Erythritol",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Stone.Chamber","Galactose","Ethanol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Galactose","Glycerol",0,1,0,0,0,0,3
"Stone.Chamber","Galactose","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","Galactose","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Galactose","Growth at 30°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Galactose","L-Arabinose",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","Galactose","L-Sorbose",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Galactose","Maltose",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Galactose","Ribitol",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","Galactose","Salicin",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Stone.Chamber","Galactose","Succinate",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Galactose","Trehalose",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Galactose_F","2-Keto-D-gluconate",0,0.985,0.015,0.121613279660528,0.0147897897897898,-0.015,3
"Stone.Chamber","Galactose_F","Cellobiose",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Stone.Chamber","Galactose_F","Citrate",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Stone.Chamber","Galactose_F","D-Arabinose",0,0.975,0.025,0.156203071030628,0.0243993993993994,-0.025,3
"Stone.Chamber","Galactose_F","D-Glucitol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","Galactose_F","D-Gluconate",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Stone.Chamber","Galactose_F","D-Glucosamine",0,0.979,0.021,0.143455845400526,0.0205795795795796,-0.021,3
"Stone.Chamber","Galactose_F","D-Mannitol",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Stone.Chamber","Galactose_F","D-Ribose",0,0.983,0.018,0.140341354189333,0.0196956956956957,-0.018,3
"Stone.Chamber","Galactose_F","D-Xylose",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","Galactose_F","Erythritol",0,0.982,0.018,0.133017644294634,0.0176936936936937,-0.018,3
"Stone.Chamber","Galactose_F","Ethanol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Galactose_F","Galactose",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Stone.Chamber","Galactose_F","Glucose",0,1,0,0,0,0,3
"Stone.Chamber","Galactose_F","Glycerol",0,1,0,0,0,0,3
"Stone.Chamber","Galactose_F","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","Galactose_F","Growth at 25°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Galactose_F","Growth at 30°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Galactose_F","L-Arabinose",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Stone.Chamber","Galactose_F","L-Sorbose",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Stone.Chamber","Galactose_F","Maltose",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Stone.Chamber","Galactose_F","Ribitol",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Stone.Chamber","Galactose_F","Salicin",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","Galactose_F","Succinate",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","Galactose_F","Sucrose",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Stone.Chamber","Galactose_F","Trehalose",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Glucose","2-Keto-D-gluconate",0,1,0,0,0,0,3
"Stone.Chamber","Glucose","Cellobiose",0,1,0,0,0,0,3
"Stone.Chamber","Glucose","Citrate",0,1,0,0,0,0,3
"Stone.Chamber","Glucose","D-Arabinose",0,1,0,0,0,0,3
"Stone.Chamber","Glucose","D-Glucitol",0,1,0,0,0,0,3
"Stone.Chamber","Glucose","D-Gluconate",0,1,0,0,0,0,3
"Stone.Chamber","Glucose","D-Glucosamine",0,1,0,0,0,0,3
"Stone.Chamber","Glucose","D-Mannitol",0,1,0,0,0,0,3
"Stone.Chamber","Glucose","D-Ribose",0,1,0,0,0,0,3
"Stone.Chamber","Glucose","D-Xylose",0,1,0,0,0,0,3
"Stone.Chamber","Glucose","Erythritol",0,1,0,0,0,0,3
"Stone.Chamber","Glucose","Ethanol",0,1,0,0,0,0,3
"Stone.Chamber","Glucose","Galactose",0,1,0,0,0,0,3
"Stone.Chamber","Glucose","Glycerol",0,1,0,0,0,0,3
"Stone.Chamber","Glucose","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","Glucose","Growth at 25°C",0,1,0,0,0,0,3
"Stone.Chamber","Glucose","Growth at 30°C",0,1,0,0,0,0,3
"Stone.Chamber","Glucose","L-Arabinose",0,1,0,0,0,0,3
"Stone.Chamber","Glucose","L-Sorbose",0,1,0,0,0,0,3
"Stone.Chamber","Glucose","Maltose",0,1,0,0,0,0,3
"Stone.Chamber","Glucose","Ribitol",0,1,0,0,0,0,3
"Stone.Chamber","Glucose","Salicin",0,1,0,0,0,0,3
"Stone.Chamber","Glucose","Succinate",0,1,0,0,0,0,3
"Stone.Chamber","Glucose","Sucrose",0,1,0,0,0,0,3
"Stone.Chamber","Glucose","Trehalose",0,1,0,0,0,0,3
"Stone.Chamber","Glucose_F","2-Keto-D-gluconate",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Stone.Chamber","Glucose_F","Cellobiose",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Glucose_F","Citrate",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","Glucose_F","D-Arabinose",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Stone.Chamber","Glucose_F","D-Glucitol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Glucose_F","D-Gluconate",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","Glucose_F","D-Glucosamine",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Stone.Chamber","Glucose_F","D-Mannitol",0,1,0,0,0,0,3
"Stone.Chamber","Glucose_F","D-Ribose",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Stone.Chamber","Glucose_F","D-Xylose",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","Glucose_F","Erythritol",0,0.987,0.013,0.113330683593826,0.0128438438438438,-0.013,3
"Stone.Chamber","Glucose_F","Ethanol",0,1,0,0,0,0,3
"Stone.Chamber","Glucose_F","Galactose",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","Glucose_F","Galactose_F",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Stone.Chamber","Glucose_F","Glucose",0,1,0,0,0,0,3
"Stone.Chamber","Glucose_F","Glycerol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Glucose_F","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","Glucose_F","Growth at 25°C",0,1,0,0,0,0,3
"Stone.Chamber","Glucose_F","Growth at 30°C",0,1,0,0,0,0,3
"Stone.Chamber","Glucose_F","L-Arabinose",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Stone.Chamber","Glucose_F","L-Sorbose",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","Glucose_F","Maltose",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Glucose_F","Ribitol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Glucose_F","Salicin",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Glucose_F","Succinate",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Glucose_F","Sucrose",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","Glucose_F","Trehalose",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Glycerol","2-Keto-D-gluconate",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Glycerol","Citrate",0,1,0,0,0,0,3
"Stone.Chamber","Glycerol","D-Glucitol",0,1,0,0,0,0,3
"Stone.Chamber","Glycerol","D-Gluconate",0,1,0,0,0,0,3
"Stone.Chamber","Glycerol","D-Glucosamine",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Glycerol","D-Mannitol",0,1,0,0,0,0,3
"Stone.Chamber","Glycerol","Erythritol",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","Glycerol","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","Glycerol","Growth at 25°C",0,1,0,0,0,0,3
"Stone.Chamber","Glycerol","Growth at 30°C",0,1,0,0,0,0,3
"Stone.Chamber","Glycerol","Ribitol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Glycerol","Succinate",0,1,0,0,0,0,3
"Stone.Chamber","Growth at 19°C","Growth at 25°C",0,1,0,0,0,0,3
"Stone.Chamber","Growth at 19°C","Growth at 30°C",0,1,0,0,0,0,3
"Stone.Chamber","Growth at 25°C","Growth at 30°C",0,1,0,0,0,0,3
"Stone.Chamber","L-Arabinose","2-Keto-D-gluconate",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Stone.Chamber","L-Arabinose","Citrate",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Stone.Chamber","L-Arabinose","D-Arabinose",0,0.98,0.02,0.140070052543788,0.0196196196196196,-0.02,3
"Stone.Chamber","L-Arabinose","D-Glucitol",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","L-Arabinose","D-Gluconate",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","L-Arabinose","D-Glucosamine",0,0.983,0.017,0.129335717138491,0.0167277277277277,-0.017,3
"Stone.Chamber","L-Arabinose","D-Mannitol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","L-Arabinose","D-Ribose",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Stone.Chamber","L-Arabinose","Erythritol",0,0.985,0.015,0.121613279660528,0.0147897897897898,-0.015,3
"Stone.Chamber","L-Arabinose","Ethanol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","L-Arabinose","Glycerol",0,1,0,0,0,0,3
"Stone.Chamber","L-Arabinose","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","L-Arabinose","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","L-Arabinose","Growth at 30°C",0,1,0,0,0,0,3
"Stone.Chamber","L-Arabinose","Ribitol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","L-Arabinose","Succinate",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","L-Sorbose","2-Keto-D-gluconate",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Stone.Chamber","L-Sorbose","Citrate",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Stone.Chamber","L-Sorbose","D-Arabinose",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Stone.Chamber","L-Sorbose","D-Glucitol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","L-Sorbose","D-Gluconate",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","L-Sorbose","D-Glucosamine",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Stone.Chamber","L-Sorbose","D-Mannitol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","L-Sorbose","D-Ribose",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Stone.Chamber","L-Sorbose","D-Xylose",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","L-Sorbose","Erythritol",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Stone.Chamber","L-Sorbose","Ethanol",0,1,0,0,0,0,3
"Stone.Chamber","L-Sorbose","Glycerol",0,1,0,0,0,0,3
"Stone.Chamber","L-Sorbose","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","L-Sorbose","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","L-Sorbose","Growth at 30°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","L-Sorbose","L-Arabinose",0,0.987,0.013,0.113330683593826,0.0128438438438438,-0.013,3
"Stone.Chamber","L-Sorbose","Ribitol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","L-Sorbose","Succinate",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Maltose","2-Keto-D-gluconate",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Stone.Chamber","Maltose","Cellobiose",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Maltose","Citrate",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Stone.Chamber","Maltose","D-Arabinose",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Stone.Chamber","Maltose","D-Glucitol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Maltose","D-Gluconate",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","Maltose","D-Glucosamine",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","Maltose","D-Mannitol",0,1,0,0,0,0,3
"Stone.Chamber","Maltose","D-Ribose",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Stone.Chamber","Maltose","D-Xylose",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","Maltose","Erythritol",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Stone.Chamber","Maltose","Ethanol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Maltose","Glycerol",0,1,0,0,0,0,3
"Stone.Chamber","Maltose","Growth at 19°C",0,1,0,0,0,0,3
