"Isolation","Trait_A","Trait_B","Observed_NN","Percent_NN","Mean_NN","SD_NN","Var_NN","Difference","Color"
"Tree","Glucose","D-Xylose",26,1,0,0,0,26,1
"Tree","Glucose","DL-Lactate",70,1,0,0,0,70,1
"Tree","Glucose","Erythritol",96,1,0,0,0,96,1
"Tree","Glucose","Ethanol",18,1,0,0,0,18,1
"Tree","Glucose","Galactitol",119,1,0,0,0,119,1
"Tree","Glucose","Galactose",63,1,0,0,0,63,1
"Tree","Glucose","Glycerol",18,1,0,0,0,18,1
"Tree","Glucose","Growth at 19°C",1,1,0,0,0,1,1
"Tree","Glucose","Growth at 25°C",2,1,0,0,0,2,1
"Tree","Glucose","Growth at 30°C",43,1,0,0,0,43,1
"Tree","Glucose","Growth at 37°C",0,1,0,0,0,0,3
"Tree","Glucose","Inulin",104,1,0,0,0,104,1
"Tree","Glucose","L-Arabinose",79,1,0,0,0,79,1
"Tree","Glucose","L-Rhamnose",98,1,0,0,0,98,1
"Tree","Glucose","L-Sorbose",64,1,0,0,0,64,1
"Tree","Glucose","Lactose",106,1,0,0,0,106,1
"Tree","Glucose","Maltose",58,1,0,0,0,58,1
"Tree","Glucose","Melezitose",68,1,0,0,0,68,1
"Tree","Glucose","Melibiose",110,1,0,0,0,110,1
"Tree","Glucose","Methanol",115,1,0,0,0,115,1
"Tree","Glucose","Methyl-?-D-glucoside",72,1,0,0,0,72,1
"Tree","Glucose","myo-Inositol",108,1,0,0,0,108,1
"Tree","Glucose","Nitrate",79,1,0,0,0,79,1
"Tree","Glucose","Raffinose",85,1,0,0,0,85,1
"Tree","Glucose","Ribitol",52,1,0,0,0,52,1
"Tree","Glucose","Salicin",36,1,0,0,0,36,1
"Tree","Glucose","Soluble Starch",80,1,0,0,0,80,1
"Tree","Glucose","Starch formation",90,1,0,0,0,90,1
"Tree","Glucose","Succinate",12,1,0,0,0,12,1
"Tree","Glucose","Sucrose",42,1,0,0,0,42,1
"Tree","Glucose","Trehalose",36,1,0,0,0,36,1
"Tree","Glucose","Vitamin-free",83,1,0,0,0,83,1
"Tree","Glucose_F","Glucose",0,1,0,0,0,0,3
"Tree","Glucose_F","Nitrate",79,1,39.397,4.13067227621043,17.0624534534535,39.603,1
"Tree","Glycerol","Nitrate",79,1,18.043,2.1890506944662,4.79194294294294,60.957,1
"Tree","Inulin","Nitrate",79,0,126.226,4.16752831931497,17.3682922922923,-47.226,3
"Tree","L-Arabinose","Nitrate",79,0,93.03,4.1771459812351,17.4485485485485,-14.03,3
"Tree","L-Rhamnose","Nitrate",79,0,108.419,4.3243657499267,18.7001391391391,-29.419,3
"Tree","L-Sorbose","Nitrate",79,0.993,68.353,4.45715797984066,19.8662572572573,10.647,1
"Tree","Lactose","Nitrate",79,0,127.477,4.11587310438641,16.9404114114114,-48.477,3
"Tree","Lactose_F","Glucose",0,1,0,0,0,0,3
"Tree","Lactose_F","Nitrate",79,0,142.008,4.064290153822,16.5184544544545,-63.008,3
"Tree","Maltose","Nitrate",79,1,64.087,4.02935065074593,16.2356666666667,14.913,1
"Tree","Maltose_F","Glucose",0,1,0,0,0,0,3
"Tree","Maltose_F","Nitrate",79,0,116.31,4.32650189166937,18.7186186186186,-37.31,3
"Tree","Melezitose","Nitrate",79,0.344,81.119,4.27142646946943,18.2450840840841,-2.119,3
"Tree","Melibiose","Nitrate",79,0,128.263,4.24285668304184,18.0018328328328,-49.263,3
"Tree","Methanol","Nitrate",79,0,128.431,4.286912247366,18.3776166166166,-49.431,3
"Tree","Methyl-?-D-glucoside","Nitrate",79,0.74,76.665,4.24556236555298,18.0247997997998,2.33499999999999,3
"Tree","myo-Inositol","Nitrate",79,0,131.811,4.1207110138008,16.9802592592593,-52.811,3
"Tree","Nitrate","2-Keto-D-gluconate",85,0.741,82.614,4.57426802099832,20.9239279279279,2.386,3
"Tree","Nitrate","Growth at 19°C",1,0.488,1.535,0.784468221402493,0.61539039039039,-0.535,3
"Tree","Nitrate","Growth at 25°C",2,0.923,1.174,0.940536340929264,0.884608608608609,0.826,3
"Tree","Nitrate","Growth at 30°C",43,1,20.433,3.18899367836951,10.1696806806807,22.567,1
"Tree","Nitrate","Growth at 37°C",0,0,85.884,5.03685555817456,25.3699139139139,-85.884,3
"Tree","Nitrate","Starch formation",90,0,127.282,4.39269527417641,19.2957717717718,-37.282,3
"Tree","Nitrate","Vitamin-free",83,0,113.732,4.58554284716687,21.0272032032032,-30.732,3
"Tree","Raffinose","Nitrate",79,0,102.733,4.31257571635668,18.5983093093093,-23.733,3
"Tree","Raffinose_F","Glucose",0,1,0,0,0,0,3
"Tree","Raffinose_F","Nitrate",79,0,123.383,4.46589915417436,19.9442552552553,-44.383,3
"Tree","Ribitol","Nitrate",79,1,54.343,3.74665028904332,14.0373883883884,24.657,1
"Tree","Salicin","Nitrate",79,1,50.675,3.52984912352282,12.4598348348348,28.325,1
"Tree","Soluble Starch","Nitrate",79,0,112.099,4.17236235334464,17.4086076076076,-33.099,3
"Tree","Succinate","Nitrate",79,1,19.351,2.62119622876077,6.87066966966967,59.649,1
"Tree","Sucrose","Nitrate",79,1,57.45,4.00018768328456,16.0015015015015,21.55,1
"Tree","Sucrose_F","Glucose",0,1,0,0,0,0,3
"Tree","Sucrose_F","Nitrate",79,0,110.503,4.64257951407884,21.5535445445445,-31.503,3
"Tree","Trehalose","Nitrate",79,1,37.873,3.32022512714046,11.0238948948949,41.127,1
"Tree","Trehalose_F","Glucose",0,1,0,0,0,0,3
"Tree","Trehalose_F","Nitrate",79,0,98.349,4.54443075102381,20.6518508508509,-19.349,3
"Stone.Chamber","2-Keto-D-gluconate","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","2-Keto-D-gluconate","Growth at 25°C",0,1,0,0,0,0,3
"Stone.Chamber","2-Keto-D-gluconate","Growth at 30°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","2-Keto-D-gluconate","Growth at 37°C",0,0.94,0.061,0.243594618861621,0.0593383383383383,-0.061,3
"Stone.Chamber","2-Keto-D-gluconate","Starch formation",1,0.996,0.122,0.339457259800451,0.115231231231231,0.878,3
"Stone.Chamber","Cellobiose","2-Keto-D-gluconate",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","Cellobiose","Citrate",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","Cellobiose","D-Arabinose",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Stone.Chamber","Cellobiose","D-Glucitol",0,1,0,0,0,0,3
"Stone.Chamber","Cellobiose","D-Gluconate",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","Cellobiose","D-Glucosamine",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Stone.Chamber","Cellobiose","D-Mannitol",0,1,0,0,0,0,3
"Stone.Chamber","Cellobiose","D-Ribose",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Stone.Chamber","Cellobiose","D-Xylose",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Cellobiose","DL-Lactate",1,1,0.024,0.1531255937048,0.0234474474474474,0.976,1
"Stone.Chamber","Cellobiose","Erythritol",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Stone.Chamber","Cellobiose","Ethanol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Cellobiose","Galactitol",1,0.999,0.067,0.254117247694004,0.0645755755755756,0.933,3
"Stone.Chamber","Cellobiose","Glycerol",0,1,0,0,0,0,3
"Stone.Chamber","Cellobiose","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","Cellobiose","Growth at 25°C",0,1,0,0,0,0,3
"Stone.Chamber","Cellobiose","Growth at 30°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Cellobiose","Growth at 37°C",0,0.961,0.039,0.193691808077979,0.0375165165165165,-0.039,3
"Stone.Chamber","Cellobiose","L-Arabinose",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Stone.Chamber","Cellobiose","L-Rhamnose",0,0.968,0.032,0.176088066055048,0.031007007007007,-0.032,3
"Stone.Chamber","Cellobiose","L-Sorbose",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","Cellobiose","Methanol",1,1,0.065,0.246649216167082,0.0608358358358358,0.935,1
"Stone.Chamber","Cellobiose","myo-Inositol",1,0.999,0.07,0.259166292498016,0.0671671671671672,0.93,3
"Stone.Chamber","Cellobiose","Nitrate",1,1,0.056,0.230036772966665,0.0529169169169169,0.944,1
"Stone.Chamber","Cellobiose","Ribitol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Cellobiose","Salicin",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","Cellobiose","Starch formation",1,0.999,0.059,0.239951196239103,0.0575765765765766,0.941,3
"Stone.Chamber","Cellobiose","Succinate",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Cellobiose","Vitamin-free",1,0.999,0.06,0.241781840630057,0.0584584584584585,0.94,3
"Stone.Chamber","Citrate","2-Keto-D-gluconate",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","Citrate","D-Gluconate",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Citrate","D-Glucosamine",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Stone.Chamber","Citrate","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","Citrate","Growth at 25°C",0,1,0,0,0,0,3
"Stone.Chamber","Citrate","Growth at 30°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Citrate","Growth at 37°C",0,0.958,0.042,0.200689502157627,0.0402762762762763,-0.042,3
"Stone.Chamber","Citrate","Nitrate",1,1,0.082,0.274502006097135,0.0753513513513513,0.918,1
"Stone.Chamber","Citrate","Starch formation",1,0.999,0.082,0.278124708275538,0.0773533533533534,0.918,3
"Stone.Chamber","Citrate","Vitamin-free",1,1,0.076,0.265130711714607,0.0702942942942943,0.924,1
"Stone.Chamber","D-Arabinose","2-Keto-D-gluconate",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Stone.Chamber","D-Arabinose","Citrate",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Stone.Chamber","D-Arabinose","D-Glucitol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","D-Arabinose","D-Gluconate",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Stone.Chamber","D-Arabinose","D-Glucosamine",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,3
"Stone.Chamber","D-Arabinose","D-Mannitol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","D-Arabinose","D-Ribose",0,0.986,0.014,0.117549214450024,0.0138178178178178,-0.014,3
"Stone.Chamber","D-Arabinose","DL-Lactate",1,1,0.073,0.260266668512775,0.0677387387387387,0.927,1
"Stone.Chamber","D-Arabinose","Erythritol",0,0.985,0.015,0.121613279660528,0.0147897897897898,-0.015,3
"Stone.Chamber","D-Arabinose","Ethanol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","D-Arabinose","Galactitol",1,0.99,0.187,0.414973737968083,0.172203203203203,0.813,3
"Stone.Chamber","D-Arabinose","Glycerol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","D-Arabinose","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Arabinose","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","D-Arabinose","Growth at 30°C",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","D-Arabinose","Growth at 37°C",0,0.917,0.084,0.281110339587542,0.079023023023023,-0.084,3
"Stone.Chamber","D-Arabinose","Methanol",1,0.99,0.183,0.411923148998306,0.169680680680681,0.817,3
"Stone.Chamber","D-Arabinose","myo-Inositol",1,0.989,0.189,0.418872838048082,0.175454454454454,0.811,3
"Stone.Chamber","D-Arabinose","Nitrate",1,0.994,0.165,0.38720140098523,0.149924924924925,0.835,3
"Stone.Chamber","D-Arabinose","Ribitol",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Stone.Chamber","D-Arabinose","Starch formation",1,0.993,0.174,0.397343531320043,0.157881881881882,0.826,3
"Stone.Chamber","D-Arabinose","Succinate",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","D-Arabinose","Vitamin-free",1,0.991,0.17,0.399072999912622,0.159259259259259,0.83,3
"Stone.Chamber","D-Glucitol","2-Keto-D-gluconate",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","D-Glucitol","Citrate",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","D-Glucitol","D-Gluconate",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","D-Glucitol","D-Glucosamine",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","D-Glucitol","DL-Lactate",1,1,0.01,0.0995485304256668,0.00990990990990991,0.99,1
"Stone.Chamber","D-Glucitol","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Glucitol","Growth at 25°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Glucitol","Growth at 30°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Glucitol","Growth at 37°C",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Stone.Chamber","D-Glucitol","myo-Inositol",1,1,0.026,0.159214789983058,0.0253493493493493,0.974,1
"Stone.Chamber","D-Glucitol","Nitrate",1,1,0.022,0.146756729104793,0.0215375375375375,0.978,1
"Stone.Chamber","D-Glucitol","Starch formation",1,1,0.021,0.143455845400526,0.0205795795795796,0.979,1
"Stone.Chamber","D-Glucitol","Succinate",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","D-Glucitol","Vitamin-free",1,1,0.022,0.146756729104793,0.0215375375375375,0.978,1
"Stone.Chamber","D-Gluconate","2-Keto-D-gluconate",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Stone.Chamber","D-Gluconate","D-Glucosamine",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Stone.Chamber","D-Gluconate","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Gluconate","Growth at 25°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Gluconate","Growth at 30°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Gluconate","Growth at 37°C",0,0.971,0.029,0.167890402308134,0.0281871871871872,-0.029,3
"Stone.Chamber","D-Gluconate","Nitrate",1,0.998,0.07,0.263000321614193,0.0691691691691692,0.93,3
"Stone.Chamber","D-Gluconate","Starch formation",1,0.998,0.066,0.2563390522525,0.0657097097097097,0.934,3
"Stone.Chamber","D-Gluconate","Vitamin-free",1,0.998,0.061,0.247669821214334,0.0613403403403403,0.939,3
"Stone.Chamber","D-Glucosamine","2-Keto-D-gluconate",0,0.987,0.013,0.113330683593826,0.0128438438438438,-0.013,3
"Stone.Chamber","D-Glucosamine","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Glucosamine","Growth at 25°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Glucosamine","Growth at 30°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","D-Glucosamine","Growth at 37°C",0,0.928,0.072,0.258617251711642,0.0668828828828829,-0.072,3
"Stone.Chamber","D-Glucosamine","Nitrate",1,0.992,0.152,0.380842541007489,0.145041041041041,0.848,3
"Stone.Chamber","D-Glucosamine","Starch formation",1,0.99,0.158,0.391393905406292,0.153189189189189,0.842,3
"Stone.Chamber","D-Glucosamine","Vitamin-free",1,0.991,0.156,0.387057894653776,0.149813813813814,0.844,3
"Stone.Chamber","D-Mannitol","2-Keto-D-gluconate",0,1,0,0,0,0,3
"Stone.Chamber","D-Mannitol","Citrate",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","D-Mannitol","D-Glucitol",0,1,0,0,0,0,3
"Stone.Chamber","D-Mannitol","D-Gluconate",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","D-Mannitol","D-Glucosamine",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","D-Mannitol","DL-Lactate",1,1,0.007,0.0834143750078963,0.00695795795795796,0.993,1
"Stone.Chamber","D-Mannitol","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Mannitol","Growth at 25°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Mannitol","Growth at 30°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Mannitol","Growth at 37°C",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","D-Mannitol","myo-Inositol",1,1,0.025,0.156203071030628,0.0243993993993994,0.975,1
"Stone.Chamber","D-Mannitol","Nitrate",1,1,0.023,0.149978310076802,0.0224934934934935,0.977,1
"Stone.Chamber","D-Mannitol","Starch formation",1,1,0.021,0.143455845400526,0.0205795795795796,0.979,1
"Stone.Chamber","D-Mannitol","Succinate",0,1,0,0,0,0,3
"Stone.Chamber","D-Mannitol","Vitamin-free",1,1,0.024,0.1531255937048,0.0234474474474474,0.976,1
"Stone.Chamber","D-Ribose","2-Keto-D-gluconate",0,0.987,0.013,0.113330683593826,0.0128438438438438,-0.013,3
"Stone.Chamber","D-Ribose","Citrate",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Stone.Chamber","D-Ribose","D-Glucitol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","D-Ribose","D-Gluconate",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","D-Ribose","D-Glucosamine",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Stone.Chamber","D-Ribose","D-Mannitol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","D-Ribose","DL-Lactate",1,1,0.074,0.261901875885975,0.0685925925925926,0.926,1
"Stone.Chamber","D-Ribose","Erythritol",0,0.984,0.017,0.13685660279917,0.0187297297297297,-0.017,3
"Stone.Chamber","D-Ribose","Ethanol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","D-Ribose","Galactitol",1,0.994,0.157,0.380125631200391,0.144495495495496,0.843,3
"Stone.Chamber","D-Ribose","Glycerol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","D-Ribose","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Ribose","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","D-Ribose","Growth at 30°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","D-Ribose","Growth at 37°C",0,0.926,0.075,0.267294680916861,0.0714464464464464,-0.075,3
"Stone.Chamber","D-Ribose","Methanol",1,0.993,0.149,0.375419685072507,0.14093993993994,0.851,3
"Stone.Chamber","D-Ribose","myo-Inositol",1,0.992,0.147,0.376208097377678,0.141532532532533,0.853,3
"Stone.Chamber","D-Ribose","Nitrate",1,0.993,0.14,0.366789496216201,0.134534534534535,0.86,3
"Stone.Chamber","D-Ribose","Ribitol",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Stone.Chamber","D-Ribose","Starch formation",1,0.995,0.136,0.357255695030368,0.127631631631632,0.864,3
"Stone.Chamber","D-Ribose","Succinate",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","D-Ribose","Vitamin-free",1,0.994,0.136,0.36004671034969,0.129633633633634,0.864,3
"Stone.Chamber","D-Xylose","2-Keto-D-gluconate",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","D-Xylose","Citrate",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","D-Xylose","D-Arabinose",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Stone.Chamber","D-Xylose","D-Glucitol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","D-Xylose","D-Gluconate",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","D-Xylose","D-Glucosamine",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","D-Xylose","D-Mannitol",0,1,0,0,0,0,3
"Stone.Chamber","D-Xylose","D-Ribose",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","D-Xylose","DL-Lactate",1,1,0.026,0.159214789983058,0.0253493493493493,0.974,1
"Stone.Chamber","D-Xylose","Erythritol",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Stone.Chamber","D-Xylose","Ethanol",0,1,0,0,0,0,3
"Stone.Chamber","D-Xylose","Galactitol",1,1,0.051,0.220107808692576,0.0484474474474474,0.949,1
"Stone.Chamber","D-Xylose","Glycerol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","D-Xylose","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Xylose","Growth at 25°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Xylose","Growth at 30°C",0,1,0,0,0,0,3
"Stone.Chamber","D-Xylose","Growth at 37°C",0,0.972,0.028,0.16505527329729,0.0272432432432432,-0.028,3
"Stone.Chamber","D-Xylose","L-Arabinose",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Stone.Chamber","D-Xylose","Methanol",1,0.999,0.051,0.224609548883055,0.0504494494494495,0.949,3
"Stone.Chamber","D-Xylose","myo-Inositol",1,1,0.054,0.226130792098589,0.0511351351351351,0.946,1
"Stone.Chamber","D-Xylose","Nitrate",1,0.999,0.05,0.222597281091997,0.0495495495495495,0.95,3
"Stone.Chamber","D-Xylose","Ribitol",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","D-Xylose","Starch formation",1,0.999,0.052,0.226599530774773,0.0513473473473473,0.948,3
"Stone.Chamber","D-Xylose","Succinate",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","D-Xylose","Vitamin-free",1,1,0.049,0.215976030257169,0.0466456456456456,0.951,1
"Stone.Chamber","DL-Lactate","2-Keto-D-gluconate",0,0.935,0.065,0.246649216167082,0.0608358358358358,-0.065,3
"Stone.Chamber","DL-Lactate","Citrate",0,0.959,0.042,0.205616823918371,0.0422782782782783,-0.042,3
"Stone.Chamber","DL-Lactate","D-Gluconate",0,0.973,0.027,0.162164414398774,0.0262972972972973,-0.027,3
"Stone.Chamber","DL-Lactate","D-Glucosamine",0,0.926,0.074,0.261901875885975,0.0685925925925926,-0.074,3
"Stone.Chamber","DL-Lactate","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","DL-Lactate","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","DL-Lactate","Growth at 30°C",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Stone.Chamber","DL-Lactate","Succinate",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Stone.Chamber","Erythritol","2-Keto-D-gluconate",0,0.985,0.015,0.121613279660528,0.0147897897897898,-0.015,3
"Stone.Chamber","Erythritol","Citrate",0,0.986,0.014,0.117549214450024,0.0138178178178178,-0.014,3
"Stone.Chamber","Erythritol","D-Glucitol",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","Erythritol","D-Gluconate",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Stone.Chamber","Erythritol","D-Glucosamine",0,0.975,0.025,0.156203071030628,0.0243993993993994,-0.025,3
"Stone.Chamber","Erythritol","D-Mannitol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Erythritol","DL-Lactate",1,0.999,0.095,0.296754213218723,0.0880630630630631,0.905,3
"Stone.Chamber","Erythritol","Galactitol",1,0.984,0.208,0.443771261950268,0.196932932932933,0.792,3
"Stone.Chamber","Erythritol","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","Erythritol","Growth at 25°C",0,1,0,0,0,0,3
"Stone.Chamber","Erythritol","Growth at 30°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Erythritol","Growth at 37°C",0,0.894,0.106,0.307991653878573,0.0948588588588589,-0.106,3
"Stone.Chamber","Erythritol","myo-Inositol",1,0.984,0.205,0.441780681073958,0.19517017017017,0.795,3
"Stone.Chamber","Erythritol","Nitrate",1,0.989,0.187,0.41737897072709,0.174205205205205,0.813,3
"Stone.Chamber","Erythritol","Ribitol",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","Erythritol","Starch formation",1,0.989,0.188,0.418127768547882,0.174830830830831,0.812,3
"Stone.Chamber","Erythritol","Succinate",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","Erythritol","Vitamin-free",1,0.992,0.19,0.412395526248855,0.17007007007007,0.81,3
"Stone.Chamber","Ethanol","2-Keto-D-gluconate",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","Ethanol","Citrate",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Ethanol","D-Glucitol",0,1,0,0,0,0,3
"Stone.Chamber","Ethanol","D-Gluconate",0,1,0,0,0,0,3
"Stone.Chamber","Ethanol","D-Glucosamine",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","Ethanol","D-Mannitol",0,1,0,0,0,0,3
"Stone.Chamber","Ethanol","DL-Lactate",1,1,0.015,0.121613279660528,0.0147897897897898,0.985,1
"Stone.Chamber","Ethanol","Erythritol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","Ethanol","Galactitol",1,1,0.034,0.181319819316248,0.0328768768768769,0.966,1
"Stone.Chamber","Ethanol","Glycerol",0,1,0,0,0,0,3
"Stone.Chamber","Ethanol","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","Ethanol","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Ethanol","Growth at 30°C",0,1,0,0,0,0,3
"Stone.Chamber","Ethanol","Growth at 37°C",0,0.98,0.02,0.140070052543788,0.0196196196196196,-0.02,3
"Stone.Chamber","Ethanol","myo-Inositol",1,1,0.038,0.191291904148065,0.0365925925925926,0.962,1
"Stone.Chamber","Ethanol","Nitrate",1,1,0.034,0.181319819316248,0.0328768768768769,0.966,1
"Stone.Chamber","Ethanol","Ribitol",0,1,0,0,0,0,3
"Stone.Chamber","Ethanol","Starch formation",1,1,0.034,0.181319819316248,0.0328768768768769,0.966,1
"Stone.Chamber","Ethanol","Succinate",0,1,0,0,0,0,3
"Stone.Chamber","Ethanol","Vitamin-free",1,1,0.029,0.167890402308134,0.0281871871871872,0.971,1
